Scenario - Stim
Logfile written - 08/15/2022 17:49:53

Subject	Trial	Event Type	Code	Time	TTime	Uncertainty	Duration	Uncertainty	ReqTime	ReqDur	Stim Type	Pair Index

S1012401	1	Picture	start	31	0	1	5069	1	0	5000	other	0
S1012401	2	Sound	Ah	10040	8	296			0		other	0
S1012401	3	Sound	Ah	20032	0	5			0		other	0
S1012401	4	Sound	Ah	29213	0	4			0		other	0
S1012401	5	Sound	Ah	39573	0	5			0		other	0
S1012401	6	Sound	Ah	49363	0	4			0		other	0
S1012401	7	Sound	Ah	59444	0	5			0		other	0
S1012401	8	Sound	Ah	68744	0	4			0		other	0
S1012401	9	Sound	Ah	78724	0	5			0		other	0
S1012401	10	Sound	Ah	88265	0	4			0		other	0
S1012401	11	Sound	Ah	98365	0	4			0		other	0
S1012401	12	Sound	Ah	108305	0	4			0		other	0
S1012401	13	Sound	Ah	118126	0	4			0		other	0
S1012401	14	Sound	Ah	127976	0	5			0		other	0
S1012401	15	Sound	Ah	137536	0	4			0		other	0
S1012401	16	Sound	Ah	146936	0	4			0		other	0
S1012401	17	Sound	Ah	157437	0	5			0		other	0
S1012401	18	Sound	Ah	167547	0	4			0		other	0
S1012401	19	Sound	Ah	177537	0	4			0		other	0
S1012401	20	Sound	Ah	187548	0	5			0		other	0
S1012401	21	Sound	Ah	196658	0	4			0		other	0
S1012401	22	Sound	Ah	206698	0	5			0		other	0
S1012401	23	Sound	Ah	217039	0	5			0		other	0
S1012401	24	Sound	Ah	228299	0	5			0		other	0
S1012401	25	Sound	Ah	237989	0	5			0		other	0
S1012401	26	Sound	Ah	248170	0	5			0		other	0
S1012401	27	Sound	Ah	258700	0	5			0		other	0
S1012401	28	Sound	Ah	268560	0	5			0		other	0
S1012401	29	Sound	Ah	278401	0	5			0		other	0
S1012401	30	Sound	Ah	288471	0	5			0		other	0
S1012401	31	Sound	Ah	298881	0	5			0		other	0
S1012401	32	Sound	Ah	308652	0	5			0		other	0
S1012401	33	Sound	Ah	319542	0	5			0		other	0
S1012401	34	Sound	Ah	330052	0	5			0		other	0
S1012401	35	Sound	Ah	340312	0	5			0		other	0
S1012401	36	Sound	Ah	350843	0	5			0		other	0
S1012401	37	Sound	Ah	361663	0	5			0		other	0
S1012401	38	Sound	Ah	372273	0	5			0		other	0
S1012401	39	Sound	Ah	383334	0	5			0		other	0
S1012401	40	Sound	Ah	395624	0	5			0		other	0
S1012401	41	Sound	Ah	406654	0	5			0		other	0
S1012401	42	Sound	Ah	415595	0	5			0		other	0
S1012401	43	Sound	Ah	426655	0	5			0		other	0
S1012401	44	Sound	Ah	437255	0	5			0		other	0
S1012401	45	Sound	Ah	447816	0	5			0		other	0
S1012401	46	Sound	Ah	459086	0	5			0		other	0
S1012401	47	Sound	Ah	469566	0	5			0		other	0
S1012401	48	Sound	Ah	480986	0	5			0		other	0
S1012401	49	Sound	Ah	492017	0	5			0		other	0
S1012401	50	Sound	Ah	502907	0	5			0		other	0
S1012401	51	Sound	Ah	513917	0	5			0		other	0
S1012401	52	Sound	Ah	525098	0	5			0		other	0
S1012401	53	Sound	Ah	535928	0	5			0		other	0
S1012401	54	Sound	Ah	547378	0	5			0		other	0
S1012401	55	Sound	Ah	558839	0	5			0		other	0
S1012401	56	Sound	Ah	570419	0	5			0		other	0
S1012401	57	Sound	Ah	581719	0	5			0		other	0
S1012401	58	Sound	Ah	592530	0	5			0		other	0
S1012401	59	Sound	Ah	602730	0	5			0		other	0
S1012401	60	Sound	Ah	613420	0	6			0		other	0
S1012401	61	Sound	Ah	623921	0	5			0		other	0
S1012401	62	Sound	Ah	635411	0	5			0		other	0
S1012401	63	Sound	Ah	646661	0	5			0		other	0
S1012401	64	Sound	Ah	657302	0	5			0		other	0
S1012401	65	Sound	Ah	668112	0	5			0		other	0
S1012401	66	Sound	Ah	678292	0	5			0		other	0
S1012401	67	Sound	Ah	689642	0	5			0		other	0
S1012401	68	Sound	Ah	700263	0	5			0		other	0
S1012401	69	Sound	Ah	710863	0	5			0		other	0
S1012401	70	Sound	Ah	721863	0	5			0		other	0
S1012401	71	Sound	Ah	733084	0	5			0		other	0
S1012401	72	Sound	Ah	744214	0	5			0		other	0
S1012401	73	Sound	Ah	755844	0	5			0		other	0
S1012401	74	Sound	Ah	767125	1	5			0		other	0
S1012401	75	Sound	Ah	778855	0	5			0		other	0
S1012401	76	Sound	Ah	790395	0	5			0		other	0
S1012401	77	Sound	Ah	801036	0	5			0		other	0
S1012401	78	Sound	Ah	812466	0	5			0		other	0
S1012401	79	Sound	Ah	824136	0	5			0		other	0
S1012401	80	Sound	Ah	834987	0	5			0		other	0
