Scenario - Stim
Logfile written - 01/03/2024 12:46:32

Subject	Trial	Event Type	Code	Time	TTime	Uncertainty	Duration	Uncertainty	ReqTime	ReqDur	Stim Type	Pair Index

S1012721	1	Picture	start	69	0	1	5069	1	0	5000	other	0
S1012721	2	Sound	Ah	10080	11	259			0		other	0
S1012721	3	Sound	Ah	20670	0	4			0		other	0
S1012721	4	Sound	Ah	31361	0	4			0		other	0
S1012721	5	Sound	Ah	42531	0	4			0		other	0
S1012721	6	Sound	Ah	54151	0	4			0		other	0
S1012721	7	Sound	Ah	65592	0	4			0		other	0
S1012721	8	Sound	Ah	78312	0	5			0		other	0
S1012721	9	Sound	Ah	91082	0	5			0		other	0
S1012721	10	Sound	Ah	102952	0	4			0		other	0
S1012721	11	Sound	Ah	115233	0	5			0		other	0
S1012721	12	Sound	Ah	127983	1	5			0		other	0
S1012721	13	Sound	Ah	139444	0	4			0		other	0
S1012721	14	Sound	Ah	150444	0	4			0		other	0
S1012721	15	Sound	Ah	162254	0	4			0		other	0
S1012721	16	Sound	Ah	174155	0	4			0		other	0
S1012721	17	Sound	Ah	186325	0	4			0		other	0
S1012721	18	Sound	Ah	198945	0	4			0		other	0
S1012721	19	Sound	Ah	210815	0	4			0		other	0
S1012721	20	Sound	Ah	221826	0	4			0		other	0
S1012721	21	Sound	Ah	233546	0	4			0		other	0
S1012721	22	Sound	Ah	244906	0	5			0		other	0
S1012721	23	Sound	Ah	256817	0	4			0		other	0
S1012721	24	Sound	Ah	268287	0	5			0		other	0
S1012721	25	Sound	Ah	280367	0	4			0		other	0
S1012721	26	Sound	Ah	291728	0	4			0		other	0
S1012721	27	Sound	Ah	303248	0	4			0		other	0
S1012721	28	Sound	Ah	315048	0	4			0		other	0
S1012721	29	Sound	Ah	325999	0	4			0		other	0
S1012721	30	Sound	Ah	338009	0	4			0		other	0
S1012721	31	Sound	Ah	350509	0	4			0		other	0
S1012721	32	Sound	Ah	363170	0	4			0		other	0
S1012721	33	Sound	Ah	375720	0	4			0		other	0
S1012721	34	Sound	Ah	389050	0	4			0		other	0
S1012721	35	Sound	Ah	401671	0	4			0		other	0
S1012721	36	Sound	Ah	414661	0	4			0		other	0
S1012721	37	Sound	Ah	427831	0	4			0		other	0
S1012721	38	Sound	Ah	440372	0	4			0		other	0
S1012721	39	Sound	Ah	455062	0	4			0		other	0
S1012721	40	Sound	Ah	468602	0	4			0		other	0
S1012721	41	Sound	Ah	481223	0	4			0		other	0
S1012721	42	Sound	Ah	494503	0	4			0		other	0
S1012721	43	Sound	Ah	507273	0	4			0		other	0
S1012721	44	Sound	Ah	519724	0	4			0		other	0
S1012721	45	Sound	Ah	532214	0	5			0		other	0
S1012721	46	Sound	Ah	545434	0	4			0		other	0
S1012721	47	Sound	Ah	558234	0	4			0		other	0
S1012721	48	Sound	Ah	571915	0	4			0		other	0
S1012721	49	Sound	Ah	585405	0	4			0		other	0
S1012721	50	Sound	Ah	598575	0	5			0		other	0
S1012721	51	Sound	Ah	613156	0	4			0		other	0
S1012721	52	Sound	Ah	626686	0	4			0		other	0
S1012721	53	Sound	Ah	639666	0	4			0		other	0
S1012721	54	Sound	Ah	654017	0	4			0		other	0
S1012721	55	Sound	Ah	667267	0	4			0		other	0
S1012721	56	Sound	Ah	680258	0	4			0		other	0
S1012721	57	Sound	Ah	693798	0	5			0		other	0
S1012721	58	Sound	Ah	706588	0	4			0		other	0
S1012721	59	Sound	Ah	720359	0	4			0		other	0
S1012721	60	Sound	Ah	734239	0	4			0		other	0
S1012721	61	Sound	Ah	747599	0	4			0		other	0
S1012721	62	Sound	Ah	759870	0	4			0		other	0
S1012721	63	Sound	Ah	773070	0	5			0		other	0
S1012721	64	Sound	Ah	786670	0	5			0		other	0
S1012721	65	Sound	Ah	802330	0	4			0		other	0
S1012721	66	Sound	Ah	814241	0	4			0		other	0
S1012721	67	Sound	Ah	826981	0	4			0		other	0
S1012721	68	Sound	Ah	840361	0	4			0		other	0
