CatchTime,CatchType,Accuracy,ResponseTime
2,1,1,0.0947218090295792
4,1,1,0.0422825571149588
6,2,1,0.004856345243752
10,4,1,0.0751314405351877
12,2,1,0.0956157185137272
20,4,0,0
24,2,1,0.00609618984162807
30,3,0,0
32,1,1,0.0412056818604469
46,1,1,0.0325280595570803
48,4,1,0.0576032055541873
50,2,1,0.0578289134427905
58,3,1,0.0678148800507188
62,2,0,0
74,2,1,0.0420456463471055
78,4,0,0
86,3,0,0
88,3,0,0
100,4,0,0
102,4,0,0
112,4,0,0
118,4,0,0
128,1,1,0.00633715279400349
146,3,0,0
150,4,0,0
158,3,1,0.00613662227988243
160,1,1,0.0131260622292757
166,2,0,0
170,1,1,0.0864964751526713
178,2,1,0.0679962411522865
180,1,1,0.0402850620448589
182,3,0,0
184,3,0,0
186,2,1,0.00607034005224705
190,3,0,0
192,3,0,0
194,4,0,0
196,1,1,0.0147612579166889
200,1,1,0.00602567382156849
208,2,1,0.00552261061966419
