CatchTime,CatchType,Accuracy,ResponseTime
2,1,1,0.0199181186035275
10,3,0,0
16,3,0,0
20,1,1,0.00619537010788918
30,1,1,0.0844380566850305
42,3,0,0
46,3,0,0
52,1,1,0.00609561707824469
58,3,0,0
64,2,1,0.014937502797693
68,2,1,0.050208103377372
70,3,0,0
78,2,1,0.109616348985583
84,1,1,0.0324805648997426
86,2,1,0.0924994898959994
88,4,0,0
96,3,0,0
98,4,0,0
102,1,1,0.0576002090238035
104,4,0,0
108,4,0,0
112,2,1,0.0412691179662943
118,2,1,0.00604566466063261
122,4,0,0
130,1,1,0.0927217667922378
136,4,0,0
140,3,0,0
146,1,1,0.0924289156682789
150,3,0,0
154,3,0,0
158,2,1,0.0932672028429806
162,1,1,0.00602343305945396
166,2,1,0.0149925821460783
168,2,1,0.00607256311923265
172,1,1,0.00605127029120922
176,4,0,0
180,4,0,0
182,4,0,0
198,2,1,0.00593885779380798
206,4,0,0
