CatchTime,CatchType,Accuracy,ResponseTime
4,1,1,0.0639292877167463
14,2,1,0.00612485222518444
16,1,1,0.102481464855373
30,4,0,0
32,3,0,0
38,1,1,0.0642450358718634
42,3,0,0
44,3,0,0
46,4,0,0
48,2,1,0.00401518866419792
52,2,1,0.00617667753249407
56,1,1,0.111076785251498
60,1,1,0.0414502685889602
72,2,1,0.0842655450105667
74,3,0,0
78,3,0,0
82,3,0,0
86,4,0,0
96,4,0,0
108,2,1,0.0235221954062581
114,3,0,0
118,1,1,0.0926234321668744
122,2,1,0.0149677516892552
124,4,0,0
128,3,0,0
130,4,0,0
134,4,0,0
136,1,1,0.0144828455522656
140,4,0,0
148,3,0,0
152,2,1,0.110252599231899
158,1,1,0.0670477580279112
162,3,0,0
166,2,1,0.0644987896084785
168,4,0,0
178,2,1,0.03284109570086
186,4,0,0
202,2,1,0.0933374594897032
204,1,1,0.00608613155782223
206,1,1,0.00387636013329029
