CatchTime,CatchType,Accuracy,ResponseTime
20,2,0,0
26,1,1,0.0437435531057417
34,3,0,0
36,1,1,0.0444566020742059
38,4,0,0
44,1,1,0.00409995811060071
48,4,0,0
70,3,0,0
72,3,0,0
74,1,1,0.0382522610016167
76,4,0,0
80,4,0,0
86,4,0,0
88,3,0,0
90,1,1,0.0780459796078503
106,3,0,0
108,4,0,0
122,3,0,0
124,2,1,0.087104129139334
126,1,1,0.0298294881358743
132,4,0,0
134,3,0,0
136,4,0,0
146,3,0,0
148,1,1,0.0845519779250026
156,2,1,0.0383724789135158
158,2,1,0.0354489479213953
164,1,1,0.0526600270532072
168,3,0,0
170,2,1,0.0885712350718677
174,2,1,0.0213072188198566
178,1,1,0.0866863951086998
184,2,1,0.05576659925282
186,4,0,0
194,2,1,0.00696734571829438
196,4,0,0
198,2,1,0.0894391587935388
204,2,1,0.0874513639137149
206,3,0,0
208,1,1,0.00114687019959092
