CatchTime,CatchType,Accuracy,ResponseTime
6,3,0,0
12,3,0,0
18,4,0,0
20,2,0,0
24,1,1,0.068533434998244
26,3,0,0
36,2,1,0.0848919909913093
38,1,1,0.0582603649236262
40,2,1,0.0583160769892856
50,3,0,0
58,3,0,0
64,1,1,0.0770036129979417
76,1,1,0.0822817090665922
88,4,0,0
94,4,0,0
96,4,0,0
98,3,0,0
104,2,1,0.0993393349926919
112,1,1,0.0064721240196377
118,1,1,0.0840079541085288
122,3,0,0
128,1,1,0.0661315110046417
132,2,1,0.00603031902574003
134,4,0,0
136,4,0,0
144,2,1,0.00628353806678206
146,2,1,0.108413337031379
150,4,0,0
154,3,0,0
156,2,1,0.101495887967758
160,2,1,0.0320463509997353
162,1,1,0.0572673790156841
164,1,1,0.0837149020517245
168,4,0,0
176,4,0,0
188,3,0,0
200,1,1,0.0771655020071194
202,3,0,0
204,4,0,0
208,2,1,0.0236592970322818
