CatchTime,CatchType,Accuracy,ResponseTime
8,2,0,0
14,4,0,0
20,3,0,0
22,2,1,0.0426439018920064
32,3,0,0
38,1,1,0.0300707609858364
46,2,0,0
48,1,1,0.0150528779486194
50,1,1,0.11006728396751
58,4,0,0
60,2,1,0.0926805780036375
72,4,0,0
88,4,0,0
98,4,0,0
100,3,0,0
104,2,1,0.0056514460593462
106,3,0,0
112,2,1,0.0145310580264777
116,2,1,0.0239298529922962
130,1,0,0
136,1,1,0.0754304110305384
144,2,1,0.0653000710299239
150,1,1,0.0655617089942098
152,4,0,0
154,3,0,0
160,1,1,0.0987041059415787
166,4,0,0
168,4,0,0
170,4,0,0
172,1,1,0.0832928859163076
174,1,1,0.0147804439766333
176,1,1,0.0932477519381791
178,2,1,0.100499031948857
182,3,0,0
184,3,0,0
192,3,0,0
196,3,0,0
198,3,0,0
200,4,0,0
204,2,1,0.0842041900614277
