CatchTime,CatchType,Accuracy,ResponseTime
2,3,0,0
20,4,0,0
22,4,0,0
24,3,0,0
28,3,0,0
30,1,1,0.043463478970807
34,4,0,0
46,3,0,0
50,3,0,0
54,1,1,0.00609419896500185
58,3,0,0
60,2,1,0.102654365007766
62,2,1,0.0327521650469862
68,2,0,0
70,4,0,0
74,1,1,0.086074563965667
84,2,0,0
88,2,1,0.0765796370105818
90,2,1,0.0412519890232943
98,1,1,0.0412149130133912
100,4,0,0
106,2,1,0.0592475769808516
110,1,1,0.0324426410370506
112,4,0,0
114,2,0,0
120,4,0,0
124,3,0,0
128,1,1,0.085689925996121
140,1,0,0
144,1,1,0.11049903096864
148,2,1,0.0497856549918652
156,3,0,0
160,4,0,0
164,4,0,0
166,3,0,0
170,3,0,0
174,1,1,0.103489016008098
188,1,1,0.00603351998142898
196,2,0,0
200,4,0,0
