CatchTime,CatchType,Accuracy,ResponseTime
2,1,1,0.07395821204409
10,3,0,0
12,3,0,0
22,3,0,0
26,3,0,0
28,4,0,0
32,2,1,0.0926540929358453
36,4,0,0
40,1,1,0.0149582240264863
46,1,1,0.109766602981836
50,2,1,0.00578434090130031
56,2,1,0.0303022218868136
62,3,0,0
64,4,0,0
68,2,1,0.0994692489039153
70,2,1,0.0149594121612608
72,4,0,0
76,4,0,0
78,1,1,0.101206569001079
86,1,1,0.00416217907331884
90,1,1,0.0226750918664038
118,4,0,0
124,2,1,0.00600607600063086
128,1,1,0.049042304046452
130,4,0,0
134,2,1,0.072933800984174
148,2,1,0.0235098791308701
154,3,0,0
160,3,0,0
164,4,0,0
168,3,0,0
172,4,0,0
176,4,0,0
178,1,0,0
180,1,0,0
188,2,1,0.0932378210127354
190,2,1,0.100254353135824
196,3,0,0
198,1,1,0.0493140150792897
204,3,0,0
