CatchTime,CatchType,Accuracy,ResponseTime
8,4,0,0
14,1,1,0.0434185940248426
16,2,0,0
18,4,0,0
36,3,0,0
40,2,0,0
42,1,1,0.0328318600077182
48,1,1,0.0662827850028407
52,1,1,0.0501636720146053
54,2,1,0.101556948997313
58,2,0,0
60,2,0,0
62,1,1,0.0840519049961586
66,4,0,0
74,4,0,0
82,4,0,0
96,1,1,0.093191798980115
98,2,0,0
112,4,0,0
116,1,1,0.015081702003954
124,3,0,0
130,2,1,0.0673728099791333
132,2,0,0
134,3,0,0
136,4,0,0
144,3,0,0
148,1,0,0
154,3,0,0
158,3,0,0
168,1,1,0.0998944110178854
170,4,0,0
172,3,0,0
176,2,0,0
182,2,0,0
190,1,1,0.100746858981438
194,3,0,0
200,3,0,0
202,4,0,0
204,3,0,0
208,4,0,0
