CatchTime,CatchType,Accuracy,ResponseTime
4,2,1,0.0237207496538758
8,3,0,0
18,2,1,0.0241452222689986
26,2,1,0.00412469170987606
28,1,1,0.0145036755129695
30,2,0,0
44,4,0,0
54,2,1,0.110797883011401
56,2,0,0
68,3,0,0
72,1,1,0.0769919455051422
74,4,0,0
78,3,0,0
80,1,1,0.0511512020602822
86,4,0,0
92,2,1,0.0958984466269612
94,1,1,0.0587402665987611
98,4,0,0
100,4,0,0
114,1,1,0.094832238741219
120,1,1,0.0503119369968772
124,2,1,0.0325775230303407
126,3,0,0
128,1,1,0.0239731715992093
130,3,0,0
132,3,0,0
138,4,0,0
142,1,1,0.0503258453682065
146,4,0,0
148,1,1,0.0149883050471544
150,3,0,0
154,2,1,0.0327312387526035
166,2,1,0.0248290570452809
168,4,0,0
174,3,0,0
178,3,0,0
180,4,0,0
186,4,0,0
190,1,1,0.00612637680023909
204,3,0,0
