CatchTime,CatchType,Accuracy,ResponseTime
2,1,1,0.0809721709956648
8,2,1,0.031694603007054
12,1,1,0.0313675659999717
16,2,1,0.0151006720116129
20,1,1,0.0415003560046898
22,4,0,0
24,4,0,0
28,1,1,0.0496689589926973
30,3,0,0
32,4,0,0
42,3,0,0
46,4,0,0
48,3,0,0
50,2,1,0.0754595750040608
76,4,0,0
84,1,1,0.0328718189994106
86,3,0,0
88,3,0,0
106,3,0,0
108,2,1,0.0387973620090634
112,4,0,0
114,1,1,0.109713094003382
130,1,1,0.0060453539917944
136,4,0,0
138,1,1,0.0839668469998287
142,2,1,0.0925421360007022
144,2,1,0.0762673630088102
148,4,0,0
150,3,0,0
158,4,0,0
160,3,0,0
162,2,1,0.101618872999097
172,2,1,0.0852216369967209
174,2,1,0.0752280750020873
178,1,1,0.109984088994679
184,3,0,0
186,3,0,0
192,2,1,0.0925933459948283
196,1,1,0.10137566299818
198,4,0,0
