CatchTime,CatchType,Accuracy,ResponseTime
8,2,1,0.0212549632415175
10,3,0,0
12,1,1,0.057808212004602
18,2,1,0.01527159800753
22,2,1,0.091673247050494
34,3,0,0
36,4,0,0
50,2,1,0.0662183780223131
52,1,1,0.0146490912884474
58,1,1,0.0654395017772913
62,2,1,0.024134062230587
64,3,0,0
72,4,0,0
78,1,1,0.0237873652949929
80,3,0,0
84,1,1,0.0824157181195915
86,1,1,0.0320675591938198
92,1,1,0.102599188685417
96,3,0,0
100,4,0,0
110,4,0,0
112,4,0,0
126,2,1,0.0045701777562499
128,1,1,0.093182701151818
130,4,0,0
134,4,0,0
142,2,1,0.0411243257112801
144,3,0,0
148,3,0,0
152,4,0,0
172,4,0,0
174,2,1,0.0931656947359443
176,4,0,0
178,3,0,0
182,2,1,0.0408452418632805
184,1,1,0.0328004010953009
194,3,0,0
196,2,1,0.107767392415553
198,1,1,0.0915170148946345
206,3,0,0
