CatchTime,CatchType,Accuracy,ResponseTime
4,1,1,0.0780831130000479
6,4,0,0
12,2,1,0.0324966519999634
16,4,0,0
22,1,1,0.0935358310000538
32,4,0,0
36,4,0,0
40,4,0,0
48,3,0,0
50,3,0,0
56,2,1,0.00550418900002114
64,1,1,0.0399116479999293
66,2,1,0.0505467529999351
68,2,1,0.00489562900008877
70,2,1,0.0496941180000476
76,4,0,0
80,1,1,0.0588670019999427
86,4,0,0
88,4,0,0
90,3,0,0
98,1,1,0.0486817389999032
102,1,1,0.0239783739999666
106,4,0,0
112,3,0,0
118,3,0,0
122,3,0,0
124,2,1,0.100593841000091
128,3,0,0
146,2,1,0.103189155999985
154,1,1,0.0904924710000614
162,1,1,0.0844083619999765
164,3,0,0
168,2,1,0.108218383999997
180,1,1,0.0500819580001917
182,2,1,0.10326767499987
184,3,0,0
186,2,1,0.0945794169999772
198,1,1,0.0148399140000492
200,4,0,0
202,3,0,0
