CatchTime,CatchType,Accuracy,ResponseTime
12,4,0,0
14,4,0,0
20,3,0,0
28,2,1,0.112621511798352
30,1,1,0.0744003471918404
34,1,1,0.0149585199542344
36,4,0,0
38,1,1,0.0403179991990328
46,3,0,0
48,4,0,0
52,4,0,0
62,3,0,0
66,1,1,0.0923959868960083
74,2,1,0.0490458547137678
80,2,1,0.00599972205236554
84,4,0,0
86,2,1,0.0410387529991567
94,4,0,0
100,3,0,0
102,4,0,0
104,2,1,0.0409580753184855
112,1,1,0.1006411742419
120,1,1,0.0322805801406503
124,4,0,0
128,3,0,0
132,3,0,0
134,3,0,0
140,4,1,0.0818339148536325
144,3,0,0
146,1,1,0.0754930558614433
148,3,0,0
154,1,1,0.0318812150508165
160,1,1,0.0830558319576085
164,2,1,0.0999218723736703
184,2,1,0.0994982621632516
188,2,1,0.0320377689786255
192,3,0,0
196,1,1,0.00595786701887846
200,2,1,0.0234118751250207
202,2,1,0.0746379131451249
