CatchTime,CatchType,Accuracy,ResponseTime
4,1,1,0.0175859889714047
6,3,0,0
14,2,1,0.113803720916621
16,1,1,0.0598484040237963
18,3,0,0
22,4,0,0
30,2,1,0.0596406660042703
32,2,1,0.0933283600024879
36,3,0,0
50,4,0,0
56,4,0,0
58,3,1,0.043197656981647
60,1,0,0
66,3,0,0
70,4,0,0
86,3,0,0
96,1,0,0
102,2,1,0.0136926439590752
104,1,1,0.057327933027409
106,3,0,0
108,2,1,0.0517978760180995
116,1,1,0.0670767390402034
124,4,0,0
128,1,1,0.0777561620343477
132,4,0,0
134,2,1,0.104052969953045
138,3,0,0
140,3,0,0
142,2,1,0.0601361900335178
146,4,0,0
154,1,1,0.0511869130423293
166,4,0,0
172,4,0,0
180,2,1,0.0424672940280288
182,2,0,0
190,1,1,0.0499087520875037
192,3,0,0
200,4,0,0
206,2,1,0.0336976589169353
208,1,1,0.0690411019604653
