CatchTime,CatchType,Accuracy,ResponseTime
10,1,1,0.05270276000374
24,4,0,0
30,1,1,0.0143705499940552
36,3,0,0
42,3,0,0
54,2,1,0.00615763899986632
56,2,1,0.0060826109838672
68,3,0,0
70,4,0,0
74,3,0,0
78,1,1,0.00608588400064036
82,2,1,0.0591517559951171
84,4,0,0
86,2,0,0
92,3,0,0
94,2,1,0.0678138289949857
96,4,0,0
98,3,0,0
104,4,0,0
108,4,0,0
110,3,0,0
112,4,0,0
116,1,1,0.075639446004061
124,4,0,0
126,1,1,0.00642321098712273
128,3,0,0
134,3,0,0
138,1,1,0.040410746994894
146,1,1,0.0238539220008533
152,4,0,0
154,3,0,0
158,1,1,0.0925435159879271
168,1,1,0.0413259209890384
170,2,1,0.0679613320098724
174,4,0,0
180,1,1,0.0757919000170659
186,2,1,0.0503645360004157
188,2,1,0.0412859939970076
198,2,1,0.0414768900081981
200,2,0,0
