CatchTime,CatchType,Accuracy,ResponseTime
4,1,0,0
8,3,0,0
12,4,0,0
18,2,0,0
24,4,0,0
26,4,0,0
28,2,0,0
30,3,0,0
42,4,0,0
46,3,0,0
54,3,0,0
56,3,0,0
58,1,0,0
72,1,0,0
76,4,0,0
78,4,0,0
86,1,0,0
90,3,0,0
96,1,0,0
102,3,0,0
104,2,0,0
110,2,0,0
116,3,0,0
122,2,0,0
136,4,0,0
142,1,0,0
146,1,0,0
150,2,0,0
156,2,0,0
158,1,0,0
160,1,0,0
164,2,0,0
168,1,0,0
172,4,0,0
176,2,0,0
180,2,0,0
182,4,0,0
192,4,0,0
198,3,0,0
200,3,0,0
