CatchTime,CatchType,Accuracy,ResponseTime
8,3,0,0
12,1,1,0.043602401856333
14,1,1,0.0594362462870777
16,2,1,0.0583430049009621
20,3,0,0
22,2,1,0.0665994361042976
32,3,0,0
34,4,0,0
40,4,0,0
42,4,1,0.032501648645848
48,1,1,0.0153893968090415
52,2,1,0.0321935471147299
54,1,1,0.0150709799490869
56,4,0,0
58,3,0,0
60,1,1,0.0241327867843211
66,4,0,0
70,2,1,0.0496255378238857
78,1,1,0.0760984718799591
82,2,1,0.0237996280193329
90,2,1,0.0484314449131489
100,4,0,0
102,3,0,0
114,3,0,0
120,4,0,0
126,2,1,0.0412914012558758
136,2,1,0.00552465301007032
142,1,1,0.0489138467237353
150,4,0,0
164,4,0,0
166,3,0,0
168,2,1,0.0324526778422296
170,1,1,0.023607162758708
172,1,1,0.118843046948314
174,3,0,0
184,2,1,0.066843343898654
186,1,1,0.111187905073166
196,3,0,0
200,4,0,0
208,3,0,0
