CatchTime,CatchType,Accuracy,ResponseTime
2,2,1,0.108705834019929
4,1,1,0.0586185669526458
10,4,0,0
14,2,1,0.0240352689288557
16,2,0,0
18,1,1,0.0741911970544606
20,4,0,0
26,3,0,0
58,1,1,0.039263506885618
64,3,0,0
66,2,1,0.0668138379696757
70,3,0,0
74,3,0,0
78,3,0,0
80,3,0,0
90,4,0,0
96,2,1,0.0324660011101514
102,4,0,0
104,4,0,0
108,2,1,0.076526622986421
112,2,0,0
126,4,0,0
132,1,1,0.0322167489212006
138,3,0,0
144,3,0,0
148,3,0,0
154,2,1,0.111952231032774
158,1,1,0.0303743630647659
166,4,0,0
174,4,0,0
182,1,1,0.0492882910184562
184,2,1,0.0325655499473214
188,4,0,0
190,1,1,0.0498988640028983
192,3,0,0
196,1,1,0.0575816670898348
200,2,1,0.0761195500381291
202,4,0,0
204,1,1,0.00602096505463123
208,1,1,0.083536395104602
