CatchTime,CatchType,Accuracy,ResponseTime
2,1,1,0.0774954839143902
6,1,1,0.0231408460531384
14,4,0,0
16,1,1,0.0171721258666366
26,4,0,0
30,3,0,0
34,2,1,0.0414508611429483
36,4,0,0
40,3,0,0
42,1,1,0.0756917730905116
44,1,1,0.0594440449494869
46,2,1,0.107386801857501
54,4,0,0
58,2,1,0.00105431000702083
60,3,0,0
70,3,0,0
76,3,0,0
84,4,0,0
88,4,0,0
92,2,1,0.0381177479866892
116,4,0,0
122,1,1,0.0355482310988009
126,2,1,0.00100822700187564
134,4,0,0
136,2,1,0.0277900679502636
138,3,0,0
144,1,1,0.0650388549547642
154,3,0,0
156,1,1,0.0896740299649537
160,3,0,0
162,2,1,0.0703204229939729
164,1,1,0.0780689970124513
166,4,0,0
168,4,0,0
170,2,1,0.0865515060722828
176,3,0,0
178,3,0,0
188,2,1,0.0357687899377197
192,2,1,0.0949498079717159
208,1,1,0.0779847269877791
