CatchTime,CatchType,Accuracy,ResponseTime
2,1,0,0
4,2,0,0
8,1,1,0.0766599619528279
10,4,0,0
18,4,0,0
20,4,0,0
24,4,0,0
26,4,0,0
30,2,1,0.0838862920645624
32,1,1,0.0580591249745339
38,3,0,0
44,3,0,0
50,1,0,0
64,4,0,0
70,3,0,0
74,3,0,0
88,4,0,0
90,1,1,0.00494853605050594
98,2,0,0
100,2,0,0
106,2,0,0
110,1,1,0.0760625390103087
122,4,0,0
124,3,0,0
126,2,0,0
132,4,0,0
134,1,1,0.0932446169899777
136,1,1,0.110706175095402
142,4,0,0
150,1,1,0.0494687929749489
152,1,1,0.0413085860200226
166,3,0,0
168,2,0,0
170,3,0,0
178,3,0,0
184,2,1,0.084319922956638
190,3,0,0
194,3,0,0
202,2,0,0
208,2,1,0.077174792997539
