CatchTime,CatchType,Accuracy,ResponseTime
4,3,0,0
8,4,0,0
10,2,1,0.0694838878698647
12,4,0,0
16,1,1,0.120977067155764
20,1,1,0.093288694974035
28,4,0,0
36,4,0,0
38,2,0,0
44,3,0,0
46,4,0,0
48,4,0,0
56,3,0,0
58,3,0,0
62,2,1,0.00399001385085285
64,3,0,0
78,3,0,0
96,1,1,0.00607768492773175
98,3,0,0
106,1,1,0.0927548711188138
108,2,1,0.00602269801311195
110,4,0,0
120,2,1,0.0745684241410345
124,1,1,0.102718512993306
130,1,1,0.00618106103502214
134,2,1,0.101569070946425
136,1,1,0.0061062800232321
138,4,0,0
140,4,1,0.00609706412069499
150,2,1,0.00573347811587155
152,1,1,0.0413268820848316
160,2,1,0.0147123308852315
170,3,0,0
176,2,1,0.0669990519527346
192,4,0,0
194,2,1,0.0833556209690869
196,3,0,0
198,1,1,0.058394119841978
204,1,1,0.0151563230901957
206,3,0,0
