CatchTime,CatchType,Accuracy,ResponseTime
4,3,0,0
12,2,1,0.0698830499895848
14,2,0,0
16,4,0,0
18,1,1,0.0324163330078591
24,4,0,0
30,3,0,0
38,3,0,0
44,3,0,0
46,3,0,0
52,3,0,0
54,2,1,0.103079102002084
56,4,0,0
60,2,1,0.0773178360250313
72,2,1,0.12182554800529
76,3,0,0
78,3,1,0.0130560040124692
80,4,1,0.00611702600144781
94,1,1,0.0321820810204372
104,2,1,0.0938804930192418
106,3,0,0
118,3,0,0
124,2,1,0.0325789870112203
126,1,1,0.0153548730013426
130,4,0,0
132,1,1,0.0591719899966847
134,1,1,0.0419893660000525
138,2,1,0.00377466497593559
140,4,0,0
158,1,1,0.0237417610187549
166,2,1,0.0129586909897625
170,4,0,0
174,4,0,0
182,1,1,0.101609372009989
184,4,0,0
192,4,0,0
194,1,1,0.0497620269889012
196,1,1,0.00598838899168186
198,1,1,0.0939270030066837
204,2,1,0.0322111200075597
