CatchTime,CatchType,Accuracy,ResponseTime
2,4,0,0
6,3,0,0
8,3,0,0
16,2,1,0.0784336635842919
22,1,1,0.0484447409398854
26,1,1,0.0924047729931772
36,3,0,0
48,1,1,0.102193628903478
52,4,0,0
54,2,1,0.00580799300223589
56,1,1,0.0060424180701375
60,2,1,0.100781648885459
68,4,0,0
70,1,1,0.03263770788908
82,3,0,0
88,1,1,0.0824682908132672
90,2,1,0.101491284091026
92,4,0,0
94,4,0,0
98,2,1,0.0324340644292533
104,1,1,0.0821579396724701
108,1,1,0.0409166160970926
122,2,1,0.118026210926473
130,3,0,0
132,4,0,0
138,4,0,0
140,2,1,0.075813882984221
142,1,1,0.0237218462862074
148,4,0,0
160,2,1,0.0324218319728971
162,1,1,0.0130875040777028
166,3,0,0
168,3,0,0
182,4,0,0
184,2,1,0.0411851308308542
186,3,0,0
192,4,0,0
194,3,0,0
198,3,0,0
208,2,1,0.0243685808964074
