CatchTime,CatchType,Accuracy,ResponseTime
2,1,1,0.0481392799410969
6,1,1,0.0205358830280602
10,4,0,0
16,1,1,0.107803459977731
26,3,0,0
28,2,1,0.0308866439154372
32,1,1,0.00101659295614809
46,3,0,0
48,2,1,0.00652384106069803
52,3,0,0
56,4,0,0
58,3,0,0
72,2,1,0.0840530650457367
74,2,1,0.0358250220306218
82,1,1,0.0117674310458824
86,4,0,0
88,4,0,0
90,1,1,0.011806208989583
96,1,1,0.0491269170306623
100,4,0,0
106,1,1,0.102362536941655
114,4,0,0
124,1,1,0.110531136975624
126,3,0,0
136,3,0,0
138,3,0,0
144,2,1,0.0436037490144372
148,2,1,0.0117489040130749
156,4,0,0
158,2,1,0.0917524999240413
162,2,1,0.0625344079453498
168,3,0,0
172,3,0,0
178,2,1,0.0226961909793317
186,1,1,0.059776667971164
190,3,0,0
198,4,0,0
204,4,0,0
206,2,1,0.00106918602250516
208,4,0,0
