CatchTime,CatchType,Accuracy,ResponseTime
4,3,0,0
12,1,1,0.0696740600396879
14,4,0,0
20,4,0,0
28,3,0,0
30,2,1,0.0568581619882025
32,4,0,0
36,4,0,0
38,4,0,0
40,2,1,0.032876604993362
42,3,0,0
44,3,0,0
52,4,0,0
60,1,1,0.111829752975609
62,4,0,0
68,3,0,0
72,2,0,0
74,1,1,0.101662762986962
78,1,1,0.0064359109965153
80,2,1,0.00641981000080705
92,4,0,0
110,2,1,0.0485920429928228
120,3,0,0
134,1,1,0.106866242014803
146,1,1,0.0222870880388655
152,3,0,0
156,1,1,0.0329130709869787
160,2,1,0.000982518016826361
162,4,0,0
168,3,0,0
170,2,1,0.0169821640010923
172,1,1,0.0889090079581365
174,2,1,0.00101693201577291
178,3,0,0
180,1,0,0
182,1,1,0.0618516529793851
190,4,0,0
202,2,1,0.0461217639967799
206,2,1,0.00102972099557519
208,3,0,0
