CatchTime,CatchType,Accuracy,ResponseTime
6,4,0,0
10,4,0,0
14,1,1,0.0490271399999642
16,1,0,0
22,3,0,0
32,2,1,0.0392628249999802
34,2,0,0
36,1,1,0.0752233979999914
56,4,0,0
60,4,0,0
62,2,1,0.051345141000013
80,3,0,0
94,3,0,0
100,2,1,0.0816167680000035
102,4,0,0
110,3,0,0
112,2,1,0.0334785459999694
114,2,0,0
118,3,0,0
124,3,0,0
132,1,1,0.0478283460000171
134,2,1,0.0454695619999939
136,4,0,0
138,2,1,0.0479281130000118
140,1,1,0.0759224839999888
142,1,1,0.0562634290000119
148,4,0,0
150,1,1,0.0949957000000268
160,3,0,0
164,2,1,0.00105358700000124
172,1,1,0.00109466299994665
174,1,1,0.083599328000048
176,3,0,0
182,3,0,0
192,4,0,0
194,2,1,0.00104225600000518
198,1,1,0.0120694269999717
200,3,0,0
202,4,0,0
208,4,0,0
