CatchTime,CatchType,Accuracy,ResponseTime
4,2,1,0.00731468602316454
12,3,1,0.0579084719647653
14,3,0,0
16,3,0,0
18,2,1,0.0146040510153398
20,1,1,0.00574742502067238
24,2,1,0.040570977027528
30,1,1,0.10911398899043
46,2,1,0.00387631298508495
52,1,0,0
58,2,0,0
62,4,0,0
76,1,1,0.109147430979647
86,2,1,0.0240434430306777
88,3,0,0
90,3,0,0
94,2,1,0.00617650896310806
96,1,1,0.065394492004998
110,4,0,0
116,3,1,0.00446803396334872
118,3,1,0.0748135279864073
120,1,1,0.0406313520506956
124,2,1,0.0235843950067647
126,4,0,0
128,4,0,0
142,4,0,0
144,4,0,0
148,4,0,0
166,1,1,0.00554213899886236
168,1,1,0.0760362130240537
170,2,1,0.0587743369978853
176,3,0,0
180,3,0,0
184,4,0,0
192,3,0,0
196,4,0,0
200,4,0,0
204,1,1,0.0302078470122069
206,2,1,0.012882951006759
208,1,1,0.0954526889836416
