CatchTime,CatchType,Accuracy,ResponseTime
6,1,1,0.0936786259990185
18,4,0,0
24,4,0,0
26,3,0,0
28,1,1,0.112506261095405
30,2,1,0.0892018391750753
46,4,0,0
52,1,1,0.056940303882584
54,3,0,0
62,4,0,0
66,1,1,0.00647006905637681
72,3,0,0
74,4,0,0
80,2,1,0.00655836588703096
84,4,0,0
86,2,0,0
92,2,1,0.0811838018707931
108,2,1,0.0965310398023576
110,2,1,0.0170320230536163
120,4,0,0
124,3,0,0
126,3,0,0
130,4,0,0
132,2,1,0.0646313759498298
134,1,1,0.0274145558942109
142,3,0,0
146,2,1,0.00650496687740088
150,1,1,0.0881349979899824
152,3,0,0
158,4,0,0
166,1,1,0.0514983078464866
170,2,1,0.0834834680426866
172,1,1,0.0144483540207148
174,1,1,0.0596295800060034
184,3,0,0
186,2,1,0.0462733269669116
190,1,1,0.0540946680121124
192,4,0,0
198,3,0,0
206,3,0,0
