CatchTime,CatchType,Accuracy,ResponseTime
6,2,1,0.00309592788107693
8,3,0,0
12,3,1,0.0288729269523174
14,3,0,0
20,4,1,0.0148893401492387
22,2,1,0.0970117470715195
32,4,0,0
36,4,0,0
46,2,1,0.0407191829290241
50,4,0,0
62,1,1,0.0123202269896865
64,4,1,0.0703938188962638
68,3,1,0.0305483879055828
72,4,0,0
76,1,1,0.0598533628508449
80,3,1,0.0250367240514606
86,1,1,0.0143255309667438
88,1,1,0.0489171450026333
90,2,1,0.1081512439996
92,2,1,0.00102488300763071
98,3,0,0
106,1,1,0.0765857868827879
118,1,1,0.0250326788518578
120,2,1,0.0705172240268439
122,2,1,0.0863278391771019
126,4,0,0
128,2,1,0.0572621831670403
134,3,0,0
136,4,0,0
142,3,0,0
146,1,1,0.0038540989626199
168,2,1,0.0596042559482157
178,4,0,0
180,1,1,0.00105590699240565
188,1,1,0.0542229290585965
200,3,1,0.0650831439998001
202,3,1,0.0901474470738322
204,4,0,0
206,2,1,0.00103524094447494
208,1,1,0.0249212849885225
