CatchTime,CatchType,Accuracy,ResponseTime
4,2,1,0.0765778180211782
8,3,0,0
10,1,1,0.0149971960345283
22,2,1,0.0502949350047857
30,2,1,0.0149616870330647
38,2,1,0.0328788029728457
46,3,0,0
54,3,0,0
60,2,1,0.0502767589641735
70,1,1,0.050556510919705
72,3,0,0
74,3,0,0
76,3,0,0
78,1,1,0.102794972946867
82,3,0,0
86,4,0,0
88,1,1,0.051207184093073
92,2,1,0.0153089839732274
98,4,0,0
100,4,0,0
108,2,1,0.0503696500090882
110,1,1,0.0945946930442005
114,1,1,0.00587805407121778
116,2,1,0.0326282359892502
120,1,1,0.101776221999899
130,1,1,0.0503042199416086
136,4,0,0
140,4,0,0
144,4,0,0
146,2,1,0.0149458770174533
152,3,0,0
158,3,0,0
162,4,0,0
164,3,0,0
166,1,1,0.0326095729833469
174,2,1,0.0498382520163432
184,4,0,0
190,4,0,0
206,1,1,0.00605927896685898
208,4,0,0
