CatchTime,CatchType,Accuracy,ResponseTime
2,2,1,0.0830450280045625
4,4,0,0
10,4,0,0
14,2,1,0.0759122199960984
16,1,1,0.0654341129993554
18,1,1,0.0851021010021213
22,3,0,0
24,1,1,0.10927286799415
38,1,1,0.0238277859898517
42,3,0,0
44,2,1,0.107910435996018
50,4,0,0
56,2,1,0.0411577600025339
60,1,1,0.0842761839885497
82,3,0,0
84,2,1,0.0238250419934047
86,1,1,0.0151151040045079
96,4,0,0
108,1,1,0.0498389130079886
110,2,1,0.0144602799991844
118,3,0,0
124,2,1,0.0396530440048082
126,3,0,0
138,2,1,0.041173660007189
140,4,0,0
142,1,1,0.0129855420091189
152,3,0,0
154,1,1,0.021850737000932
158,4,0,0
160,3,0,0
162,2,1,0.0409118590032449
166,2,1,0.0847243479947792
172,3,0,0
180,4,0,0
182,3,0,0
188,3,0,0
190,4,0,0
196,4,0,0
204,1,1,0.0828842530027032
206,4,0,0
