CatchTime,CatchType,Accuracy,ResponseTime
6,2,1,0.00696011504624039
12,3,0,0
14,3,0,0
16,3,0,0
18,3,0,0
20,4,0,0
26,4,0,0
36,3,0,0
38,1,1,0.0568393339635804
40,2,1,0.109510901966132
44,1,1,0.116732513997704
46,4,0,0
58,2,1,0.0232254700968042
60,2,1,0.0488461769418791
66,1,1,0.00607473903801292
74,3,0,0
76,2,1,0.057916900026612
80,1,1,0.0566048079635948
82,3,0,0
94,4,0,0
96,4,0,0
98,1,1,0.0492169630015269
114,1,1,0.0826782869407907
118,4,0,0
120,3,0,0
122,1,1,0.101059536100365
126,4,0,0
130,1,1,0.00483183201868087
136,2,1,0.107166484929621
138,3,0,0
140,1,1,0.0747830650070682
146,4,0,0
168,2,1,0.0737046119756997
172,3,0,0
178,4,0,0
182,1,1,0.0465544420294464
188,2,1,0.0403889189474285
196,4,1,0.023575750994496
202,2,1,0.00402056204620749
208,2,1,0.0578412510221824
