CatchTime,CatchType,Accuracy,ResponseTime
8,2,1,0.0792149440385401
12,3,0,0
16,3,0,0
24,3,0,0
30,4,0,0
36,2,1,0.00595015892758965
38,4,0,0
40,4,0,0
46,4,0,0
48,2,1,0.0591755630448461
52,3,0,0
54,2,0,0
56,1,1,0.00607923418283463
58,3,0,0
60,3,0,0
62,2,1,0.110690345987678
70,4,0,0
88,1,1,0.0756790237501264
102,1,1,0.00601749727502465
104,4,0,0
106,1,1,0.0756577379070222
114,2,1,0.0239389389753342
118,1,1,0.00413066288456321
124,2,1,0.126072569750249
126,3,0,0
136,2,1,0.0328648891299963
138,3,0,0
144,4,0,0
146,3,0,0
154,1,1,0.005944331176579
160,4,0,0
162,4,0,0
172,1,0,0
174,1,1,0.013396829366684
180,2,1,0.101745973806828
182,2,1,0.00583523605018854
190,4,0,0
196,1,1,0.0496064079925418
206,1,1,0.084127145819366
208,3,0,0
