PresOrder,TrialNumber,Background,StairNum,BlockNum,PerspNum,CurrSize,Response,ReactionTIme,Stair_Update
1,53,2,1,1,1,0.99,2,1.02511659800075,1
2,29,2,1,1,1,0.75,1,2.00498379999772,0
3,17,2,1,1,1,0.9,2,1.08427923199997,1
4,48,2,2,1,2,0.99,2,2.82719890899898,1
5,43,2,1,1,1,0.825,1,1.84389047999866,0
6,11,2,1,1,1,0.875,1,1.24338455799807,0
7,59,2,1,1,1,0.9,1,2.09245976200327,0
8,27,2,1,1,1,0.975,2,2.78139575800014,1
9,16,2,2,1,2,0.75,1,3.00668765599767,0
10,32,2,2,1,2,0.9,1,1.26173295900298,0
11,71,2,4,1,1,0.5,1,2.50232578600117,0
12,47,2,1,1,1,0.925,2,3.9046500939985,1
13,14,2,2,1,2,0.975,2,1.34357385100157,1
14,30,2,2,1,2,0.925,2,1.76646945599714,1
15,78,2,4,1,2,0.5,1,2.66710069799956,0
16,7,2,1,1,1,0.925,1,1.01047534399913,0
17,58,2,2,1,2,0.9,2,1.22648295600084,1
18,36,2,2,1,2,0.85,2,1.0069871070009,1
19,22,2,2,1,2,0.8,1,2.47495276500194,0
20,63,2,3,1,1,1.5,2,2.70617585199943,1
21,25,2,1,1,1,1.1,2,1.02015108400155,1
22,45,2,1,1,1,1.075,2,1.00803710699984,1
23,23,2,1,1,1,0.8,1,2.39194964900162,0
24,50,2,2,1,2,0.825,1,1.01300778500081,0
25,51,2,1,1,1,0.95,1,1.0583430810002,0
26,26,2,2,1,2,0.85,2,1.00918218399966,1
27,46,2,2,1,2,0.825,1,1.00798231500085,0
28,61,2,3,1,1,1.5,2,2.03466983899852,1
29,64,2,3,1,2,1.5,2,2.81098981600007,1
30,28,2,2,1,2,0.85,1,1.21082517700052,0
31,70,2,3,1,2,1.5,2,2.62204087300051,1
32,54,2,2,1,2,1.05,2,2.37840337899979,1
33,41,2,1,1,1,1.1,2,2.50084670999786,1
34,1,2,1,1,1,0.95,1,1.01028311400296,0
35,80,2,4,1,2,0.5,1,2.8349272589985,0
36,74,2,4,1,2,0.5,1,1.01974128100119,0
