PresOrder,TrialNumber,Background,StairNum,CurrSize,Response,ReactionTIme,Stair_Update
206,153,1,1,1.3,2,1.0241798000061,1
207,170,1,3,1.025,1,1.02026619997923,0
208,130,1,2,1.2,1,1.19274060000316,0
209,206,1,4,1.5,2,1.06703890001518,1
210,116,1,3,1.2,2,1.03581119998125,1
211,117,1,1,1.25,2,1.01770510000642,1
212,128,1,3,1.05,1,1.01760099999956,0
213,142,1,2,1.3,2,1.20737350001582,1
214,135,1,1,1.1,1,1.05516690001241,0
215,183,1,1,1.175,2,2.00909649999812,1
216,159,1,1,1.1,1,1.19382530002622,0
217,204,1,4,1.5,2,1.01806720002787,1
218,144,1,1,1.15,2,1.34198130000732,1
219,180,1,1,1.125,1,1.37499929999467,0
220,186,1,1,1.125,2,1.68620809999993,1
