PresOrder,TrialNumber,Background,StairNum,CurrSize,Response,ReactionTIme,Stair_Update
149,130,1,2,1.1,2,0.451513299994986,1
150,144,1,1,0.85,1,0.35490949999803,0
151,189,1,1,0.9,1,0.435588499996811,0
152,132,1,1,1.05,2,0.424651399996947,1
153,183,1,1,1.025,2,0.386628899999778,1
154,208,1,4,1.5,2,0.430694399998174,1
155,154,1,2,1.025,1,0.441243200002646,0
156,131,1,3,1.05,2,0.415869499993278,1
157,213,1,5,0.5,1,0.457850800004962,0
158,174,1,1,0.975,2,0.446635734588199,1
159,193,1,2,1.05,1,0.308761100000993,0
160,155,1,3,1.025,1,1.3029899999965,0
161,196,1,2,1.075,1,0.523459599993657,0
162,166,1,2,1.1,2,0.797760200002813,1
163,198,1,1,0.65,1,0.462339199999406,0
164,159,1,1,0.7,1,0.423871699997107,0
165,175,1,2,1.1,2,0.39032849999785,1
166,200,1,3,1.025,1,0.291439000000537,0
167,161,1,3,1.05,1,0.360549700002593,0
168,192,1,1,0.75,1,0.510444699997606,0
169,135,1,1,0.975,1,0.556497099998523,0
170,211,1,5,0.5,1,0.645699599997897,0
171,150,1,1,1.3,2,0.403392699998221,1
172,179,1,3,1.075,1,0.453617799998028,0
173,201,1,4,1.5,2,0.386600600002566,1
174,177,1,1,1.25,2,0.414436899998691,1
175,185,1,3,1.25,2,0.835478599998169,1
176,181,1,2,1.075,1,0.343732900000759,0
177,152,1,3,1.2,1,0.69525469999644,0
178,141,1,1,1.01,1,0.437261500002933,0
179,187,1,2,1.1,2,0.394858600004227,1
180,173,1,3,1.4,2,0.456328899999789,1
181,158,1,3,1.35,2,0.438070500000322,1
182,207,1,4,1.5,2,0.422803000001295,1
183,121,1,2,1.075,1,0.359914100001333,0
184,170,1,3,1.35,2,0.601729800000612,1
185,165,1,1,1.05,1,0.257062999997288,0
186,162,1,1,1.35,2,0.42850599999656,1
187,120,1,1,1.3,1,0.454144299998006,0
188,124,1,2,1.075,1,0.509995599997637,0
189,151,1,2,1.1,2,0.586549799998465,1
190,160,1,2,1.075,1,0.342086999997264,0
191,142,1,2,1.1,2,0.42899110000144,1
192,138,1,1,1.45,2,0.473802100001194,1
193,133,1,2,1.075,1,0.490165700000944,0
194,203,1,4,1.5,2,0.373626599997806,1
195,127,1,2,1.075,1,0.297092000000703,0
196,123,1,1,1.45,2,0.386346300001605,1
197,172,1,2,1.1,1,0.724438699995517,0
198,164,1,3,0.85,1,0.493539199997031,0
199,139,1,2,1.1,1,0.512749499997881,0
200,220,1,5,0.5,1,0.405969799998275,0
201,186,1,1,0.75,1,0.598632799999905,0
202,118,1,2,1.1,1,1.0366309999954,0
203,153,1,1,1.35,1,0.479484899995441,0
204,136,1,2,1.125,1,0.516723699998693,0
205,140,1,3,1.25,2,1.21938059999957,1
206,190,1,2,1.35,2,0.514697400001751,1
207,117,1,1,1.5,2,0.528846499997599,1
208,125,1,3,1.175,1,0.447637699995539,0
209,113,1,3,1.4,2,0.430997000003117,1
210,148,1,2,1.35,2,0.484625999997661,1
211,184,1,2,1.3,2,0.456710999998904,1
212,157,1,2,1.15,1,0.439867399996729,0
213,122,1,3,0.825,1,0.499823699996341,0
214,209,1,4,1.5,2,0.6355257000032,1
215,149,1,3,1.3,2,0.516820800003188,1
216,202,1,4,1.5,2,0.479930500005139,1
217,215,1,5,0.5,1,0.37234829999943,0
218,169,1,2,1.4,2,0.479513199999928,1
219,129,1,1,0.7,1,0.417725200000859,0
220,145,1,2,1.35,2,0.448907199999667,1
