PresOrder,TrialNumber,Background,StairNum,CurrSize,Response,ReactionTIme,Stair_Update
1,14,2,2,0.99,2,0.985883317661774,1
2,73,2,1,0.99,1,0.589256548320918,0
3,53,2,2,0.75,1,0.590985832396143,0
4,49,2,1,1.2,2,0.569876509392259,1
5,89,2,2,0.9,1,0.550601240085996,0
6,5,2,2,0.975,1,0.566553439384791,0
7,47,2,2,1.1,2,0.554180088445435,1
8,1,2,1,1.1,2,0.546221986929595,1
9,90,2,3,0.99,1,0.530543417789886,0
10,43,2,1,1.025,1,0.581381560136776,0
11,45,2,3,1.2,2,0.539887229256124,1
12,100,2,4,1.5,2,0.512514555807513,1
13,51,2,3,1.1,2,0.643879859093659,1
14,77,2,2,1.01,1,0.525099494559697,0
15,38,2,2,1.05,1,0.523874450874018,0
16,86,2,2,1.125,2,0.921661295028628,1
17,93,2,4,1.5,2,0.504666784313031,1
18,94,2,4,1.5,2,0.648212873143052,1
19,75,2,3,1.025,1,0.52147791892412,0
20,106,2,5,0.5,1,0.527783118687296,0
21,21,2,3,1.05,1,0.573540519651488,0
22,42,2,3,1.075,2,0.618678082458359,1
23,24,2,3,1.05,2,0.588495066316511,1
24,78,2,3,0.975,1,0.528224438772838,0
25,7,2,1,1.05,2,0.550883649822481,1
26,30,2,3,1.05,2,1.07463664987722,1
27,95,2,4,1.5,2,0.571929174564616,1
28,105,2,5,0.5,1,0.481046502201764,0
29,17,2,2,1.075,1,0.793259391733329,0
30,64,2,1,1.01,1,0.693580753527726,0
31,26,2,2,1.125,2,0.508489704921317,1
32,56,2,2,1.1,2,0.539241637672148,1
33,32,2,2,1.075,2,0.737208814344456,1
34,20,2,2,1.05,1,0.852682497415174,0
35,44,2,2,1.05,1,0.556708021402301,0
36,70,2,1,1.05,1,0.573612219532777,0
37,58,2,1,1.075,2,0.578214766605186,1
38,52,2,1,1.05,1,0.788008911856309,0
39,4,2,1,1.075,2,0.554200281473243,1
40,10,2,1,1.025,1,0.62907690646324,0
41,57,2,3,1.01,1,0.552652441995519,0
42,54,2,3,1.025,1,0.731617101563074,0
43,81,2,3,1.05,1,0.635982921966217,0
44,68,2,2,1.1,2,0.596045795445775,1
45,88,2,1,1.05,2,0.626739782986419,1
46,29,2,2,1.075,2,0.64160243674246,1
47,101,2,5,0.5,1,0.546640480114149,0
48,31,2,1,1.01,2,0.571541995205735,1
49,76,2,1,0.85,1,0.493289037439354,0
50,79,2,1,0.875,1,0.490613314931352,0
51,48,2,3,1.075,2,0.58111817281781,1
52,28,2,1,1.175,2,0.571062044980124,1
53,85,2,1,0.925,1,0.565283619854824,0
54,25,2,1,1.125,2,0.714273924567635,1
55,46,2,1,1.025,1,0.578480787797332,0
56,82,2,1,1.025,1,0.562304709277441,0
57,83,2,2,1.05,2,0.634833675297841,1
58,72,2,3,1.075,2,0.547423911061742,1
59,41,2,2,0.875,1,0.540270604131479,0
60,22,2,1,1.075,2,0.521935920206545,1
