PresOrder,TrialNumber,Background,StairNum,CurrSize,Response,ReactionTIme,Stair_Update
195,142,2,2,1.025,2,0.850134624284692,1
196,129,2,1,1.1,2,0.763047148531768,1
197,187,2,2,0.85,1,0.679187662142795,0
198,137,2,3,1.05,1,1.47139854845591,0
199,120,2,1,1.075,2,0.815382366010454,1
200,157,2,2,1.175,2,1.18541742127854,1
201,188,2,3,1.075,2,0.724511665932368,1
202,139,2,2,0.925,1,0.698655121261254,0
203,220,2,5,0.5,1,0.713486221269704,0
204,178,2,2,1.01,2,0.727859393227845,1
205,153,2,1,0.975,1,0.790021655324381,0
206,113,2,3,1.05,2,0.681646431097761,1
207,214,2,5,0.5,1,0.736664493160788,0
208,207,2,4,1.5,2,0.726294699998107,1
209,199,2,2,0.9,1,0.780303155304864,0
210,219,2,5,0.5,1,0.695544255257118,0
211,151,2,2,1.01,2,0.718884259171318,1
212,206,2,4,1.5,2,0.70902429317357,1
213,209,2,4,1.5,2,0.668278114462737,1
214,130,2,2,1.01,2,0.803875517507549,1
215,112,2,2,1.01,1,0.734535165945999,0
216,134,2,3,1.05,1,0.931757679558359,0
217,168,2,1,1.175,2,0.745301817485597,1
218,192,2,1,1.05,2,0.926713521301281,1
219,163,2,2,0.875,1,0.684473024273757,0
220,159,2,1,0.99,1,0.771747693186626,0
