PresOrder,TrialNumber,Background,StairNum,CurrSize,Response,ReactionTIme,Stair_Update
1,40,1,1,0.99,1,1.57636308457904,0
2,8,1,2,0.99,1,1.37270175600838,0
3,79,1,1,1.2,2,1.20776550031587,1
4,78,1,3,0.99,1,1.18758119303675,0
5,67,1,1,1.1,1,1.16553297604241,0
6,15,1,3,1.2,2,1.17546973070898,1
7,76,1,1,1.15,2,1.25668164369381,1
8,33,1,3,1.1,1,1.18856245999791,0
9,110,1,5,0.5,1,1.15751953973813,0
10,74,1,2,1.2,2,1.10937073366154,1
11,3,1,3,1.15,2,1.09725780806684,1
12,77,1,2,1.1,1,1.01604999222991,0
13,18,1,3,1.125,2,1.00117354026656,1
14,51,1,3,1.1,1,1.04161853737082,0
15,63,1,3,1.1,1,0.998912792495958,0
16,48,1,3,1.125,2,0.998873576936148,1
17,81,1,3,1.125,1,0.998790756014614,0
18,82,1,1,1.125,2,1.00455836987362,1
19,34,1,1,1.1,1,1.05932319211138,0
20,10,1,1,1.1,1,1.00570001091592,0
21,44,1,2,1.15,1,1.0115466412019,0
22,17,1,2,1.175,2,1.05735304919995,1
23,23,1,2,1.15,1,1.05216196260403,0
24,37,1,1,1.125,2,1.07783059521921,1
25,70,1,1,1.125,2,1.06126055783852,1
26,19,1,1,1.1,1,1.00162744574141,0
27,29,1,2,1.175,2,0.998834654029679,1
28,1,1,1,1.125,1,1.65593408976429,0
29,20,1,2,1.15,1,1.50090590870218,0
30,91,1,4,1.5,2,1.00526629852811,1
31,5,1,2,1.175,1,0.998839921791387,0
32,87,1,3,1.15,1,1.00648900457145,0
33,30,1,3,0.9,1,1.05434135272026,0
34,38,1,2,1.2,2,1.13058401041144,1
35,68,1,2,1.2,2,1.16859910606081,1
36,73,1,1,1.125,1,1.10920157997725,0
37,101,1,5,0.5,1,1.16903428171577,0
38,41,1,2,1.175,2,1.02481788908494,1
39,104,1,5,0.5,1,1.10264702103677,0
40,85,1,1,1.15,2,1.01840409644569,1
41,66,1,3,1.3,2,1.14909170617238,1
42,97,1,4,1.5,2,1.06631204874657,1
43,46,1,1,1.15,1,1.01903856908848,0
44,24,1,3,1.25,2,1.43758770457566,1
45,35,1,2,1.175,1,1.00169300011021,0
46,89,1,2,1.15,1,1.01835171148127,0
47,36,1,3,1.01,1,1.10105323044013,0
48,14,1,2,1.2,2,1.13253396023606,1
49,95,1,4,1.5,2,0.998748321266703,1
50,88,1,1,1.25,2,1.06216368633295,1
51,49,1,1,0.99,1,1.02770491520232,0
52,57,1,3,1.15,2,1.03685794397506,1
53,9,1,3,1.15,1,1.10677928751193,0
54,108,1,5,0.5,1,1.10941404636969,0
55,13,1,1,1.25,2,1.03280001147186,1
56,4,1,1,1.05,1,1.01078047451392,0
57,43,1,1,1.15,1,1.00089347093126,0
58,99,1,4,1.5,2,1.0087237061864,1
59,96,1,4,1.5,2,1.06014496295143,1
60,65,1,2,1.15,1,1.02453957567013,0
61,94,1,4,1.5,2,1.04416784142632,1
62,50,1,2,1.2,1,1.03293872919926,0
63,80,1,2,1.25,2,0.998938838651839,1
64,42,1,3,1.3,2,1.39870284292329,1
65,83,1,2,1.2,1,1.1859900363213,0
66,86,1,2,1.3,1,1.03786993954668,0
67,105,1,5,0.5,1,1.04285382751186,0
68,12,1,3,0.99,1,1.00926482238424,0
69,7,1,1,1.3,2,1.05568258340418,1
70,62,1,2,0.825,1,1.0610981351831,0
71,93,1,4,1.5,2,1.00203950177524,1
72,45,1,3,1.25,2,0.998887916954345,1
73,61,1,1,1.25,1,0.998947618254761,0
74,22,1,1,1.4,2,1.56786033173444,1
75,102,1,5,0.5,1,1.01281119668624,0
76,53,1,2,0.85,1,1.01265374913919,0
77,75,1,3,1.2,2,0.999012879970223,1
78,47,1,2,1.5,2,1.00568976804584,1
79,71,1,2,1.45,2,1.09292624460386,1
