PresOrder,TrialNumber,Background,StairNum,CurrSize,Response,ReactionTIme,Stair_Update
186,165,1,1,0.99,2,1.26082405948546,1
187,212,1,5,0.5,1,0.462995208450593,0
188,200,1,3,0.875,1,0.733273223333526,0
189,215,1,5,0.5,1,0.666080072231125,0
190,193,1,2,0.8,1,0.705624997848645,0
191,155,1,3,0.925,1,0.842552640358917,0
192,169,1,2,0.925,1,0.767518480832223,0
193,196,1,2,1.05,2,0.782313578703906,1
194,149,1,3,0.975,2,0.387079529755283,1
195,192,1,1,0.9,1,0.879766725411173,0
196,124,1,2,0.975,2,0.87357507442357,1
197,176,1,3,0.925,1,0.74311595945619,0
198,158,1,3,1.01,2,0.76356512325583,1
199,201,1,4,1.5,2,0.713799559511244,1
200,181,1,2,0.925,1,0.756170042441227,0
201,127,1,2,0.925,1,0.695469012716785,0
202,172,1,2,0.925,2,1.15688592544757,1
203,156,1,1,0.95,2,0.734922112722415,1
204,183,1,1,0.9,1,0.687413925479632,0
205,209,1,4,1.5,2,0.662801644648425,1
206,116,1,3,0.975,2,0.750642942497507,1
207,187,1,2,1.01,2,0.736449825461023,1
208,154,1,2,0.875,1,0.652132025454193,0
209,188,1,3,0.95,1,0.908429563802201,0
210,137,1,3,1.025,2,0.688295797852334,1
211,210,1,4,1.5,2,0.690751159505453,1
212,141,1,1,0.975,1,0.644496391410939,0
213,197,1,3,0.99,2,0.717588261642959,1
214,220,1,5,0.5,1,0.614430046756752,0
215,213,1,5,0.5,1,0.686917474376969,0
216,175,1,2,0.975,1,0.941420376533642,0
217,111,1,1,0.99,2,0.661773276515305,1
218,217,1,5,0.5,1,0.662348259531427,0
219,191,1,3,0.85,1,0.734995074395556,0
220,121,1,2,1.05,2,0.75320702540921,1
