PresOrder,TrialNumber,Background,StairNum,BlockNum,PerspNum,CurrSize,Response,ReactionTIme,Stair_Update
1,6,1,2,1,2,0.99,1,1.89654548600083,0
2,57,1,1,1,1,0.99,1,1.59632089200022,0
3,51,1,1,1,1,1.2,2,1.37775343700014,1
4,8,1,2,1,2,1.2,2,1.33736478900028,1
5,2,1,2,1,2,1.1,2,1.33944249200067,1
6,22,1,2,1,2,1.025,1,1.07962794899868,0
7,71,1,4,1,1,0.5,1,1.3024659849998,0
8,25,1,1,1,1,1.1,2,1.12520494899945,1
9,68,1,3,1,2,1.5,2,1.32269806499971,1
10,45,1,1,1,1,1.025,1,1.50818322300074,0
11,61,1,3,1,1,1.5,2,1.39292383199972,1
12,41,1,1,1,1,1.05,2,1.57149514999946,1
13,38,1,2,1,2,1.05,2,1.37262115300109,1
14,73,1,4,1,1,0.5,1,1.51072938899961,0
15,26,1,2,1,2,1.01,1,1.57083166099983,0
16,17,1,1,1,1,1.01,1,1.55085357399912,0
17,34,1,2,1,2,1.05,2,1.57817368900032,1
18,48,1,2,1,2,1.025,2,1.64513606199944,1
19,28,1,2,1,2,0.99,1,1.4173736419998,0
20,9,1,1,1,1,1.05,2,1.33768200200029,1
21,27,1,1,1,1,1.025,2,1.29365420700015,1
22,79,1,4,1,1,0.5,1,1.31685217900122,0
23,18,1,2,1,2,1.01,1,1.21110295399922,0
24,46,1,2,1,2,1.025,2,1.29886794900085,1
25,14,1,2,1,2,1.01,2,1.36047902100108,1
26,67,1,3,1,1,1.5,2,1.27712185500059,1
27,44,1,2,1,2,0.925,1,1.26787215900004,0
28,56,1,2,1,2,0.95,1,1.32950653199987,0
29,3,1,1,1,1,0.99,1,1.69706965600017,0
30,49,1,1,1,1,1.01,2,1.24301787700097,1
31,54,1,2,1,2,1.075,2,1.26640419499927,1
32,11,1,1,1,1,0.9,1,1.27385915299965,0
33,15,1,1,1,1,0.925,1,1.32847880500049,0
34,35,1,1,1,1,0.95,1,1.29264803099977,0
35,21,1,1,1,1,1.025,2,1.28321492299983,1
36,76,1,4,1,2,0.5,1,1.25590016000024,0
37,37,1,1,1,1,1.01,2,1.31178702800025,1
38,39,1,1,1,1,0.975,1,1.34845504800069,0
39,80,1,4,1,2,0.5,1,1.32927413700054,0
40,40,1,2,1,2,0.99,1,1.28520100100104,0
41,32,1,2,1,2,1.025,2,1.27026641699922,1
42,33,1,1,1,1,1.025,2,1.34195366799941,1
43,53,1,1,1,1,1.01,2,1.27622253200025,1
44,31,1,1,1,1,1.01,2,1.27489020900066,1
45,29,1,1,1,1,0.99,2,1.24209949000033,1
46,50,1,2,1,2,1.025,2,1.32217162699999,1
47,66,1,3,1,2,1.5,2,1.27800443600063,1
48,24,1,2,1,2,1.01,1,1.32346485000016,0
49,52,1,2,1,2,1.01,2,1.29817379399901,1
50,55,1,1,1,1,0.925,1,1.43255068600047,0
51,4,1,2,1,2,1.025,1,1.12928792399907,0
52,59,1,1,1,1,0.975,1,1.24193075099902,0
53,70,1,3,1,2,1.5,2,1.15525524400073,1
54,30,1,2,1,2,0.95,1,1.35019256699889,0
55,16,1,2,1,2,1.075,2,1.2588830579989,1
56,58,1,2,1,2,0.99,1,1.08977601700099,0
57,12,1,2,1,2,1.025,2,1.1430082980005,1
58,62,1,3,1,2,1.5,2,1.06665973999952,1
59,72,1,4,1,2,0.5,1,1.16151195800012,0
60,36,1,2,1,2,1.025,2,1.25918420999915,1
61,20,1,2,1,2,1.025,2,1.04432668700065,1
62,64,1,3,1,2,1.5,2,1.26948698500019,1
63,75,1,4,1,1,0.5,1,1.26199036199978,0
64,1,1,1,1,1,0.99,2,3.15415112700066,1
65,77,1,4,1,1,0.5,1,1.01141798699973,0
66,19,1,1,1,1,0.975,2,1.12381132999872,1
67,43,1,1,1,1,0.875,1,1.29710030800015,0
68,74,1,4,1,2,0.5,1,1.21509574100128,0
69,60,1,2,1,2,1.025,2,1.28019274899998,1
70,23,1,1,1,1,0.9,1,1.3509663549994,0
71,42,1,2,1,2,1.025,1,1.21033581800111,0
72,13,1,1,1,1,0.925,1,1.2847126380002,0
73,10,1,2,1,2,0.99,1,1.14753288800057,0
74,63,1,3,1,1,1.5,2,1.18146055699981,1
75,65,1,3,1,1,1.5,2,1.03030431600018,1
76,78,1,4,1,2,0.5,1,1.06337242500013,0
77,69,1,3,1,1,1.5,2,1.18306060900068,1
78,7,1,1,1,1,0.95,1,1.20982216700031,0
79,5,1,1,1,1,0.975,1,1.00820817400017,0
80,47,1,1,1,1,1.01,2,1.868574488999,1
81,145,2,3,2,1,1.5,2,1.82160634899992,1
82,159,2,4,2,1,0.5,1,1.26896119100093,0
83,113,2,1,2,1,0.99,2,1.29057358700084,1
84,117,2,1,2,1,0.75,1,2.73771751300046,0
85,129,2,1,2,1,0.9,1,1.3357490340004,0
86,81,2,1,2,1,0.975,1,1.30936497000039,0
87,121,2,1,2,1,1.1,2,1.17152128899943,1
88,140,2,2,2,2,0.99,1,1.27964162799981,0
89,83,2,1,2,1,1.01,1,1.01113621600052,0
90,151,2,4,2,1,0.5,1,1.27220133499941,0
91,110,2,2,2,2,1.2,2,1.27677565599879,1
92,122,2,2,2,2,1.1,2,1.32488478100095,1
93,105,2,1,2,1,1.05,2,1.02017237899963,1
94,109,2,1,2,1,1.01,2,1.46426130899999,1
95,89,2,1,2,1,0.925,1,1.33734162600012,0
96,99,2,1,2,1,1.1,2,1.27793695899891,1
97,90,2,2,2,2,1.025,2,1.33498253400103,1
98,150,2,3,2,2,1.5,2,1.30722346500079,1
99,88,2,2,2,2,0.975,1,1.31548504300008,0
100,156,2,4,2,2,0.5,1,1.32990568700006,0
101,133,2,1,2,1,0.99,2,1.50067243100057,1
102,124,2,2,2,2,1.01,2,1.30507322700032,1
103,147,2,3,2,1,1.5,2,1.29529785500017,1
104,158,2,4,2,2,0.5,1,1.28340912899876,0
105,154,2,4,2,2,0.5,1,1.25025069499861,0
106,94,2,2,2,2,0.975,2,1.28366912800084,1
107,87,2,1,2,1,0.975,1,1.06748680099918,0
108,93,2,1,2,1,0.99,2,1.31555752400163,1
109,130,2,2,2,2,0.85,1,1.27576021800087,0
110,111,2,1,2,1,0.975,1,1.32941283000036,0
111,103,2,1,2,1,0.99,2,1.33491191199937,1
112,100,2,2,2,2,0.925,2,1.54563010999846,1
113,95,2,1,2,1,0.975,2,1.28659951900045,1
114,115,2,1,2,1,0.95,1,1.26012195600015,0
115,146,2,3,2,2,1.5,2,1.28368443900035,1
116,108,2,2,2,2,0.7,1,1.32185399399896,0
117,157,2,4,2,1,0.5,1,1.12807074000011,0
118,106,2,2,2,2,0.75,1,1.64471443299954,0
119,102,2,2,2,2,0.9,1,1.27025786499871,0
120,114,2,2,2,2,1.175,2,1.2615071830005,1
121,136,2,2,2,2,0.925,1,1.26985035600046,0
122,126,2,2,2,2,1.125,2,1.14938366200113,1
123,119,2,1,2,1,0.975,2,1.15339737000068,1
124,144,2,3,2,2,1.5,2,1.22074476699891,1
125,143,2,3,2,1,1.5,2,1.11726789999921,1
126,116,2,2,2,2,0.99,1,1.42511061799996,0
127,85,2,1,2,1,0.9,1,1.09868539700074,0
128,112,2,2,2,2,0.99,2,1.40105110900004,1
129,131,2,1,2,1,0.95,2,1.22021434199996,1
130,107,2,1,2,1,0.8,1,1.22903129299993,0
131,97,2,1,2,1,0.825,1,1.20293095500165,0
132,92,2,2,2,2,0.8,1,1.58710894100113,0
133,120,2,2,2,2,1.125,2,1.35800541699973,1
134,127,2,1,2,1,1.1,2,1.29556705499999,1
135,98,2,2,2,2,0.85,1,1.63717340999938,0
136,91,2,1,2,1,0.875,1,1.31791179299944,0
137,125,2,1,2,1,0.95,1,1.31316463300027,0
138,137,2,1,2,1,0.99,2,1.28775807700003,1
139,153,2,4,2,1,0.5,1,1.15074462099983,0
140,134,2,2,2,2,0.975,1,1.06627941500119,0
141,96,2,2,2,2,0.975,2,1.00916308200067,1
142,104,2,2,2,2,0.85,1,1.24802162100059,0
143,82,2,2,2,2,1.075,2,1.29508459799945,1
144,141,2,3,2,1,1.5,2,1.24496616600118,1
145,84,2,2,2,2,0.925,1,1.12688132799849,0
146,148,2,3,2,2,1.5,2,1.30634288400142,1
147,118,2,2,2,2,0.95,1,1.11062652200053,0
148,155,2,4,2,1,0.5,1,1.17279828500068,0
149,139,2,1,2,1,0.95,1,1.0197587900002,0
150,142,2,3,2,2,1.5,2,1.22394407499996,1
151,132,2,2,2,2,1.025,2,1.27303419500095,1
152,138,2,2,2,2,0.95,1,1.25726833000044,0
153,101,2,1,2,1,0.99,2,1.29052417899948,1
154,135,2,1,2,1,0.95,1,1.23407290400064,0
155,128,2,2,2,2,0.975,1,1.22799021100036,0
156,86,2,2,2,2,1.01,2,1.18079118999958,1
157,149,2,3,2,1,1.5,2,1.11875554700055,1
158,152,2,4,2,2,0.5,1,1.24379169799977,0
159,123,2,1,2,1,0.99,1,1.07624782800121,0
160,160,2,4,2,2,0.5,1,1.06728015099907,0
161,221,1,3,3,1,1.5,2,1.21468532200015,1
162,176,1,2,3,2,0.99,1,1.57605241999954,0
163,220,1,2,3,2,1.2,2,1.18591957999888,1
164,237,1,4,3,1,0.5,1,1.2519826000007,0
165,228,1,3,3,2,1.5,2,1.2111136629992,1
166,233,1,4,3,1,0.5,1,1.27741290000085,0
167,172,1,2,3,2,1.1,2,1.30583777100037,1
168,189,1,1,3,1,0.99,1,1.4182039619991,0
169,185,1,1,3,1,1.2,2,1.16170726199925,1
170,216,1,2,3,2,1.025,2,1.09225852000054,1
171,206,1,2,3,2,0.975,1,1.79393676200016,0
172,213,1,1,3,1,1.1,2,1.10730436000085,1
173,183,1,1,3,1,1.025,2,1.01157395500013,1
174,205,1,1,3,1,0.975,2,1.00928433899935,1
175,186,1,2,3,2,1.01,1,3.01128150899967,0
176,217,1,1,3,1,0.8,1,1.3219432549995,0
177,214,1,2,3,2,1.025,2,1.09474925999893,1
178,190,1,2,3,2,1.01,2,1.21398736799893,1
179,175,1,1,3,1,0.9,1,1.55170829999952,0
180,184,1,2,3,2,0.975,1,1.22908837500108,0
181,238,1,4,3,2,0.5,1,1.28488124700016,0
182,173,1,1,3,1,0.95,1,1.23939577700003,0
183,226,1,3,3,2,1.5,2,1.24712663499849,1
184,219,1,1,3,1,0.99,2,1.31028222599889,1
185,200,1,2,3,2,0.99,1,1.29976360199908,0
186,167,1,1,3,1,0.925,1,1.27311068000017,0
187,234,1,4,3,2,0.5,1,1.25603404700087,0
188,174,1,2,3,2,1.025,2,1.42282492900085,1
189,161,1,1,3,1,0.975,1,1.43958057100099,0
190,210,1,2,3,2,1.01,1,1.56915449500048,0
191,204,1,2,3,2,1.025,2,1.28501151300043,1
192,166,1,2,3,2,1.01,2,1.34967921499992,1
193,168,1,2,3,2,0.99,2,1.30016080800124,1
194,193,1,1,3,1,1.1,2,1.11302627999976,1
195,163,1,1,3,1,1.01,1,1.27118927899937,0
196,230,1,3,3,2,1.5,2,1.10800465699867,1
197,224,1,3,3,2,1.5,2,1.21774310500041,1
198,218,1,2,3,2,0.925,1,1.10750658799952,0
199,179,1,1,3,1,1.175,2,1.02075259900084,1
200,177,1,1,3,1,1.15,2,2.20174382699952,1
201,209,1,1,3,1,1.01,2,1.07438514100068,1
202,180,1,2,3,2,0.95,2,1.0081370959997,1
203,187,1,1,3,1,0.875,1,2.24204750100034,0
204,164,1,2,3,2,0.75,1,1.21540859099878,0
205,207,1,1,3,1,0.9,1,1.2802407550007,0
206,199,1,1,3,1,0.99,2,1.00939253899924,1
207,194,1,2,3,2,0.8,1,1.15142668599947,0
208,212,1,2,3,2,0.825,1,1.10804934000043,0
209,225,1,3,3,1,1.5,2,1.0199272910013,1
