PresOrder,TrialNumber,Background,StairNum,BlockNum,PerspNum,CurrSize,Response,ReactionTIme,Stair_Update
1,25,1,1,1,1,0.99,1,1.71477417999995,0
2,2,1,2,1,2,0.99,1,1.01003620700067,0
3,6,1,2,1,2,1.2,1,4.79925871199521,0
4,17,1,1,1,1,1.2,2,1.53265570700023,1
5,68,1,3,1,2,1.5,2,1.2970648890041,1
6,61,1,3,1,1,1.5,2,1.40703234999819,1
7,63,1,3,1,1,1.5,2,1.41550119000021,1
8,56,1,2,1,2,1.35,2,1.02006690899725,1
9,73,1,4,1,1,0.5,1,1.3939513679943,0
10,76,1,4,1,2,0.5,1,1.27751107999939,0
11,46,1,2,1,2,1.25,2,1.18122924100317,1
12,47,1,1,1,1,1.1,1,1.27325963900512,0
13,14,1,2,1,2,1.2,2,1.01650836600311,1
14,12,1,2,1,2,1.1,2,1.4253658450034,1
15,13,1,1,1,1,1.15,1,1.37974575900444,0
16,58,1,2,1,2,1.025,1,1.29316136099806,0
17,44,1,2,1,2,1.05,1,5.03574644900073,0
18,3,1,1,1,1,1.175,1,1.02014594199863,0
19,39,1,1,1,1,1.25,1,1.44994838000275,0
20,10,1,2,1,2,1.075,1,1.35475470499659,0
21,41,1,1,1,1,1.35,2,1.01053272499848,1
22,55,1,1,1,1,1.3,1,1.28292201799923,0
23,60,1,2,1,2,1.1,1,1.09911502600153,0
24,11,1,1,1,1,1.3,1,1.24760805899859,0
25,34,1,2,1,2,1.175,1,1.43862785599777,0
26,9,1,1,1,1,1.35,2,1.19129133100068,1
27,19,1,1,1,1,1.3,2,2.04845034299797,1
28,28,1,2,1,2,1.3,2,1.09441441599483,1
29,32,1,2,1,2,1.175,2,1.46129891899909,1
30,37,1,1,1,1,1.075,1,1.42344580300414,0
31,33,1,1,1,1,1.25,1,1.28077420200134,0
32,79,1,4,1,1,0.5,1,1.01377357199817,0
33,23,1,1,1,1,1.35,2,1.01269765700272,1
34,1,1,1,1,1,1.3,2,2.73440394600038,1
35,7,1,1,1,1,1.15,1,4.42469167499803,0
36,64,1,3,1,2,1.5,2,1.02019939100137,1
37,50,1,2,1,2,0.925,1,1.439942813995,0
38,27,1,1,1,1,1.25,1,1.17560116799723,0
39,26,1,2,1,2,0.95,1,1.29145486799825,0
40,24,1,2,1,2,1.35,2,1.16320989199448,1
41,4,1,2,1,2,1.15,1,1.30675591799809,0
42,59,1,1,1,1,1.35,2,1.16690381899389,1
43,51,1,1,1,1,1.25,1,6.01757734299463,0
44,48,1,2,1,2,1.3,1,6.38382667100086,0
45,35,1,1,1,1,1.35,2,5.79738081600226,1
46,70,1,3,1,2,1.5,2,2.76279909600271,1
47,67,1,3,1,1,1.5,2,4.10186249900289,1
48,31,1,1,1,1,1.3,1,1.02083915100229,0
49,57,1,1,1,1,1.3,1,1.24940305999917,0
50,66,1,3,1,2,1.5,1,1.48782311400282,0
51,30,1,2,1,2,1.45,2,2.14544874400599,1
52,71,1,4,1,1,0.5,1,1.07744943299622,0
53,43,1,1,1,1,1.3,1,1.23171083200577,0
54,74,1,4,1,2,0.5,1,1.01090250400011,0
55,54,1,2,1,2,1.45,2,1.16994704199897,1
56,53,1,1,1,1,1.3,2,1.00910223699611,1
57,77,1,4,1,1,0.5,1,1.22209061499598,0
58,22,1,2,1,2,1.4,2,8.96730540900171,1
59,40,1,2,1,2,0.99,1,4.02717750499869,0
60,69,1,3,1,1,1.5,2,5.44983514700289,1
61,42,1,2,1,2,1.3,1,5.23669733000133,0
62,20,1,2,1,2,1.45,1,1.02613650700368,0
63,62,1,3,1,2,1.5,1,1.00673778799683,0
64,15,1,1,1,1,1.35,2,1.01640156500071,1
65,65,1,3,1,1,1.5,2,1.00927300700278,1
66,75,1,4,1,1,0.5,2,1.01347248799721,1
67,36,1,2,1,2,0.85,1,1.01253704700503,0
68,45,1,1,1,1,1.35,2,1.0111483360015,1
69,38,1,2,1,2,1.5,1,1.11285445999965,0
70,8,1,2,1,2,0.8,1,1.0081069020016,0
71,21,1,1,1,1,1.25,1,1.00816310799564,0
72,16,1,2,1,2,0.8,1,1.02006663000066,0
73,52,1,2,1,2,0.825,1,1.02072075100295,0
74,78,1,4,1,2,0.5,1,1.01979369099718,0
75,29,1,1,1,1,1.3,2,2.44495805599581,1
76,18,1,2,1,2,1.5,2,1.00788247500168,1
77,5,1,1,1,1,1.25,2,1.0145581389952,1
78,80,1,4,1,2,0.5,1,1.00961711800483,0
79,49,1,1,1,1,1.25,2,1.01153476099716,1
80,72,1,4,1,2,0.5,1,2.03836254600174,0
81,82,2,2,2,2,0.99,1,1.3582538519986,0
82,90,2,2,2,2,1.2,2,3.00239084899658,1
83,103,2,1,2,1,0.99,2,1.19072455100104,1
84,137,2,1,2,1,0.75,1,1.01137893799751,0
85,85,2,1,2,1,0.9,1,1.0115751350022,0
86,84,2,2,2,2,1.1,2,3.78042898799322,1
87,143,2,3,2,1,1.5,2,3.92575804499938,1
88,112,2,2,2,2,1.025,2,1.02030696000293,1
89,92,2,2,2,2,0.975,1,2.43420170299942,0
90,94,2,2,2,2,1.01,2,2.4681652490035,1
91,125,2,1,2,1,0.975,1,1.48525021200476,0
92,81,2,1,2,1,1.1,2,1.19621510199795,1
93,111,2,1,2,1,1.01,2,1.88472734099923,1
94,104,2,2,2,2,0.975,2,10.316805755996,1
95,154,2,4,2,2,0.5,1,1.009170446996,0
96,134,2,2,2,2,0.85,1,1.12195948199951,0
97,98,2,2,2,2,0.925,1,1.2214952669965,0
98,88,2,2,2,2,0.95,1,2.96689576999779,0
99,113,2,1,2,1,0.975,1,5.65766861099837,0
100,133,2,1,2,1,0.99,1,4.78070412100351,0
101,102,2,2,2,2,0.99,2,4.23630915900139,1
102,157,2,4,2,1,0.5,1,4.8583824640009,0
