PresOrder,TrialNumber,Background,StairNum,CurrSize,Response,ReactionTIme,Stair_Update
1,33,2,3,0.99,2,1.29505239997525,1
2,86,2,2,0.99,1,0.58151699998416,0
3,30,2,3,0.75,1,0.534707100014202,0
4,50,2,2,1.2,2,0.540372199960984,1
5,67,2,1,0.99,1,0.522084199939854,0
6,62,2,2,1.1,2,0.90575350006111,1
7,18,2,3,0.9,1,0.542823700001463,0
8,11,2,2,1.025,2,1.8697400999954,1
9,60,2,3,0.975,2,1.38582309999038,1
10,54,2,3,0.925,1,0.522605499951169,0
11,52,2,1,1.2,2,0.577349300030619,1
12,79,2,1,1.1,1,1.33655230002478,0
13,1,2,1,1.15,2,0.619356399984099,1
14,77,2,2,0.975,1,0.993251300067641,0
15,80,2,2,1.01,1,0.838129200041294,0
16,107,2,5,0.5,1,0.483472399995662,0
17,56,2,2,1.025,2,0.908948899945244,1
18,27,2,3,0.95,2,0.814903800026514,1
19,9,2,3,0.925,1,0.648975200019777,0
20,57,2,3,0.95,1,0.727579100057483,0
21,6,2,3,0.99,2,0.927286399994045,1
22,97,2,4,1.5,2,0.542634299956262,1
23,104,2,5,0.5,1,0.503247299930081,0
24,103,2,5,0.5,1,0.476851100102067,0
25,109,2,5,0.5,1,0.516912900027819,0
26,31,2,1,1.125,2,0.574537599924952,1
27,34,2,1,1.1,2,0.539935600012541,1
28,99,2,4,1.5,2,0.511432699975558,1
29,10,2,1,1.025,1,1.0887953999918,0
30,90,2,3,0.975,1,0.620662400033325,0
31,110,2,5,0.5,1,0.520632699946873,0
32,2,2,2,1.01,2,0.556650600046851,1
33,14,2,2,0.975,2,1.02854169998318,1
34,65,2,2,0.75,1,0.504774800036103,0
35,35,2,2,0.8,1,0.548924100003205,0
36,24,2,3,1.075,2,0.5460855999263,1
37,100,2,4,1.5,2,0.467945899930783,1
38,17,2,2,0.85,1,0.480603600037284,0
39,87,2,3,1.075,2,0.790788699989207,1
40,36,2,3,1.05,2,0.657963100005873,1
41,68,2,2,0.9,1,0.496013200026937,0
42,63,2,3,0.95,2,1.12166039994918,1
43,41,2,2,1.1,2,1.13927919999696,1
44,75,2,3,0.875,1,0.519752099993639,0
45,89,2,2,0.99,1,0.663941000006162,0
46,78,2,3,0.925,1,0.537645300035365,0
47,38,2,2,0.99,2,1.34028060000855,1
48,83,2,2,0.825,1,0.477484300034121,0
49,66,2,3,0.95,1,0.833367000101134,0
50,92,2,4,1.5,2,0.500561199965887,1
51,19,2,1,1.075,2,0.67472699994687,1
52,84,2,3,0.975,1,0.507142500020564,0
53,55,2,1,1.05,2,0.659957299940288,1
54,49,2,1,1.01,1,1.28345340001397,0
55,40,2,1,1.01,2,1.35994490003213,1
56,8,2,2,1.125,2,0.552613100036979,1
57,25,2,1,0.8,1,0.503182200016454,0
58,21,2,3,1.1,2,0.57571830006782,1
59,81,2,3,1.05,2,0.530787599971518,1
60,64,2,1,0.825,1,0.728336400003172,0
61,105,2,5,0.5,1,0.545201900065877,0
