PresOrder,TrialNumber,Background,StairNum,CurrSize,Response,ReactionTIme,Stair_Update
197,210,2,4,1.5,2,1.07693420001306,1
198,170,2,3,0.825,1,1.00127599993721,0
199,138,2,1,0.85,1,1.00136680016294,0
200,175,2,2,1.125,2,1.00109620019794,1
201,173,2,3,0.875,1,1.19046450010501,0
202,154,2,2,1.1,2,1.05797409988008,1
203,119,2,3,1.075,2,1.19771520001814,1
204,129,2,1,0.875,1,1.10577329993248,0
205,151,2,2,0.925,1,1.02517740009353,0
206,194,2,3,0.925,1,1.03548760013655,0
207,160,2,2,1.075,2,1.05610910011455,1
208,137,2,3,0.95,1,1.2698685999494,0
209,205,2,4,1.5,2,1.08022749982774,1
210,176,2,3,0.975,2,1.0216651998926,1
211,212,2,5,0.5,1,1.00868660002016,0
212,117,2,1,0.925,1,1.10817739996128,0
213,124,2,2,1.025,2,1.06255210004747,1
214,180,2,1,0.95,2,1.0013145999983,1
215,134,2,3,0.925,1,1.00122900004499,0
216,153,2,1,0.85,1,1.0014988000039,0
217,120,2,1,0.875,1,1.21586190001108,0
218,111,2,1,1.125,2,1.00158120016567,1
219,193,2,2,0.99,2,1.13514870009385,1
220,142,2,2,0.95,1,1.08190770004876,0
