PresOrder,TrialNumber,Background,StairNum,CurrSize,Response,ReactionTIme,Stair_Update
115,135,1,1,1.1,1,1.27119599998696,0
116,147,1,1,1.15,2,1.17527909995988,1
117,169,1,2,1.2,2,1.24359099997673,1
118,173,1,3,1.2,2,1.28482440003427,1
119,159,1,1,1.125,1,1.01741169998422,0
120,175,1,2,1.1,1,1.25409400003264,0
121,176,1,3,1.1,1,1.27849309996236,0
122,141,1,1,1.15,2,1.30285970005207,1
123,161,1,3,1.15,2,1.25359199999366,1
124,112,1,2,1.15,1,1.43032600003062,0
125,189,1,1,1.125,2,1.43959570000879,1
126,196,1,2,1.175,1,1.36084129998926,0
127,211,1,5,0.5,1,1.28540890000295,0
128,190,1,2,1.25,2,1.26072979997844,1
129,165,1,1,1.075,1,1.33353699999861,0
130,191,1,3,1.125,1,1.4908962000045,0
131,193,1,2,1.2,1,1.36999450001167,0
132,153,1,1,1.1,1,1.23057800001698,0
133,139,1,2,1.25,2,1.359968499979,1
134,145,1,2,1.2,2,1.29219490004471,1
135,146,1,3,1.15,1,1.45192459999816,0
136,207,1,4,1.5,2,1.22899850003887,1
137,220,1,5,0.5,1,1.3903703999822,0
138,194,1,3,1.175,1,1.41789530002279,0
139,113,1,3,1.25,2,1.31647499999963,1
140,123,1,1,1.125,2,1.41774639999494,1
141,124,1,2,1.175,1,1.42816980002681,0
142,156,1,1,1.1,1,1.57441639999161,0
143,180,1,1,1.125,1,1.33829719998175,0
144,136,1,2,1.175,2,1.27962380001554,1
145,119,1,3,1.25,2,1.35174080001889,1
146,178,1,2,1.025,1,1.06858259998262,0
147,188,1,3,1.175,2,1.24440570001025,1
148,137,1,3,1.01,1,1.18188160000136,0
149,186,1,1,1.15,2,1.16927620000206,1
150,116,1,3,1.05,1,1.25326890003635,0
151,209,1,4,1.5,2,1.1339720999822,1
152,212,1,5,0.5,1,1.25126769999042,0
153,160,1,2,1.05,2,1.25983230001293,1
154,167,1,3,1.25,2,1.20465059997514,1
155,174,1,1,1.15,2,1.27141929999925,1
156,183,1,1,1.1,1,1.25545659998897,0
157,187,1,2,0.8,1,1.27193650003755,0
158,202,1,4,1.5,2,1.24831830000039,1
159,127,1,2,0.85,1,1.25696299999254,0
160,216,1,5,0.5,1,1.45753199997125,0
161,133,1,2,0.875,1,1.13013959996169,0
162,149,1,3,1.15,1,1.35159189999104,0
163,164,1,3,1.175,2,1.29241320001893,1
164,218,1,5,0.5,1,1.34729199996218,0
165,131,1,3,1.15,2,1.296602300019,1
166,198,1,1,1.125,1,1.28776209999342,0
167,120,1,1,1.15,2,1.34305670001777,1
168,179,1,3,1.075,1,1.31657770002494,0
169,210,1,4,1.5,2,1.25060610001674,1
170,152,1,3,1.125,1,1.22741960000712,0
171,130,1,2,1.4,2,1.20519850001438,1
172,201,1,4,1.5,2,1.40016779996222,1
173,192,1,1,1.125,1,1.2985676000244,0
174,205,1,4,1.5,2,1.32941470004153,1
175,128,1,3,1.175,2,2.12729199999012,1
176,121,1,2,1.35,2,1.26153020001948,1
177,111,1,1,1.125,1,1.47019099997124,0
178,215,1,5,0.5,1,1.97399700002279,0
179,203,1,4,1.5,2,1.38646249996964,1
180,132,1,1,1.125,1,1.41384689998813,0
181,171,1,1,1.125,1,1.40728150005452,0
182,126,1,1,1.125,1,1.43412109999917,0
183,213,1,5,0.5,1,1.41957580001326,0
184,206,1,4,1.5,2,1.44593170000007,1
185,162,1,1,1.125,1,1.40706519997912,0
186,140,1,3,1.175,1,1.48190379998414,0
187,166,1,2,1.05,1,1.01729709998472,0
188,114,1,1,1.125,1,1.28323970001657,0
189,143,1,3,1.25,2,1.274774599995,1
190,182,1,3,1.1,1,1.0745644000126,0
191,200,1,3,1.2,1,1.55487569997786,0
192,168,1,1,1.125,1,1.51948079996509,0
193,129,1,1,1.125,1,1.34113909996813,0
194,151,1,2,1.3,2,1.4510394000099,1
195,214,1,5,0.5,1,1.33976810000604,0
196,118,1,2,1.15,1,1.15296380000655,0
197,158,1,3,1.3,2,1.27766610000981,1
198,157,1,2,1.15,1,1.3815238000243,0
199,172,1,2,1.2,2,1.33744569995906,1
200,184,1,2,1.2,2,1.24651409999933,1
201,177,1,1,1.125,1,1.30368920002365,0
202,197,1,3,1.25,2,1.31846330000553,1
203,170,1,3,1.1,1,1.25248030002695,0
204,148,1,2,1.175,2,1.2497568000108,1
205,138,1,1,1.15,2,1.25421009998536,1
206,181,1,2,1.15,2,1.05448709998745,1
207,122,1,3,1.2,1,1.1991713999887,0
208,204,1,4,1.5,2,1.1383552000043,1
209,199,1,2,1.075,1,1.28734620002797,0
210,125,1,3,1.3,2,1.27002469997387,1
211,155,1,3,1.25,2,1.30244060000405,1
212,163,1,2,1.1,1,1.35687690001214,0
213,144,1,1,1.125,1,1.31343189999461,0
214,142,1,2,1.125,1,1.40797940001357,0
215,208,1,4,1.5,2,1.33121999999275,1
216,219,1,5,0.5,1,1.29650029999902,0
217,117,1,1,1.15,1,1.41597349999938,0
218,217,1,5,0.5,1,1.29777449998073,0
219,134,1,3,1.2,1,1.32879220001632,0
220,115,1,2,1.15,1,1.31857619999209,0
