PresOrder,TrialNumber,Background,StairNum,CurrSize,Response,ReactionTIme,Stair_Update
167,207,2,4,1.5,2,0.398315600003116,1
168,134,2,3,1.125,2,0.454406199976802,1
169,145,2,2,0.85,1,0.435040000011213,0
170,184,2,2,0.9,1,0.539562499965541,0
171,188,2,3,1.05,2,0.468112700036727,1
172,151,2,2,1.075,2,0.572454800014384,1
173,204,2,4,1.5,2,0.397968800039962,1
174,206,2,4,1.5,2,0.466102199978195,1
175,150,2,1,1.35,2,0.479445100063458,1
176,211,2,5,0.5,1,0.3982467999449,0
177,192,2,1,1.05,1,0.981941100093536,0
178,118,2,2,0.99,2,0.930971599998884,1
179,198,2,1,1.35,2,0.464690100052394,1
180,178,2,2,0.95,1,0.485207200050354,0
181,172,2,2,0.975,1,0.665484400000423,0
182,119,2,3,1.025,1,0.584595700027421,0
183,125,2,3,1.05,1,0.940212300047278,0
184,155,2,3,1.125,2,0.806501399958506,1
185,159,2,1,1.125,2,0.601061300025322,1
186,156,2,1,0.95,1,0.459000700036995,0
187,149,2,3,1.075,2,0.671439000056125,1
188,128,2,3,1.025,2,1.11305839999113,1
189,144,2,1,1.1,2,0.635706300032325,1
190,176,2,3,0.9,1,0.476529799983837,0
191,165,2,1,0.95,1,0.736986999982037,0
192,194,2,3,0.925,1,0.684982900042087,0
193,177,2,1,1.075,2,0.770312600070611,1
194,196,2,2,0.99,1,0.912858700030483,0
195,214,2,5,0.5,1,0.404294600011781,0
196,208,2,4,1.5,2,0.431661100010388,1
197,189,2,1,1.025,1,0.636540100094862,0
198,142,2,2,1.01,2,1.03005750000011,1
199,163,2,2,1.01,2,1.02635609998833,1
200,123,2,1,1.075,2,0.658664699993096,1
201,146,2,3,0.975,1,0.872478900011629,0
202,168,2,1,1.075,2,0.692513899994083,1
203,166,2,2,0.975,1,0.490495700039901,0
204,187,2,2,1.01,2,0.45642509998288,1
205,203,2,4,1.5,2,0.455119099933654,1
206,158,2,3,1.025,1,0.499520299956203,0
207,179,2,3,1.075,1,0.752196100074798,0
208,132,2,1,1.075,2,0.80493830004707,1
209,152,2,3,1.175,2,0.572008099989034,1
210,115,2,2,0.975,1,0.637979299994186,0
211,112,2,2,1.01,1,0.812300199992023,0
212,209,2,4,1.5,2,0.420736900065094,1
213,186,2,1,1.05,1,0.623348499997519,0
214,200,2,3,1.125,2,0.544973599957302,1
215,205,2,4,1.5,2,0.449186100042425,1
216,143,2,3,1.1,2,1.20922489999793,1
217,182,2,3,1.025,2,0.580199599964544,1
218,219,2,5,0.5,1,0.461513199959882,0
219,131,2,3,0.975,1,0.679247600026429,0
220,153,2,1,1.075,2,0.470274699968286,1
