PresOrder,TrialNumber,Background,StairNum,CurrSize,Response,ReactionTIme,Stair_Update
203,206,1,4,1.5,2,1.31670118002512,1
204,149,1,3,1.175,2,1.87639240910357,1
205,144,1,1,1.01,1,1.25785602546239,0
206,148,1,2,1.05,1,1.16466676729033,0
207,135,1,1,1.01,2,1.75638973638706,1
208,111,1,1,1.05,2,1.90769009455107,1
209,143,1,3,1.025,1,2.07229245275084,0
210,125,1,3,1.025,1,1.45334566547535,0
211,116,1,3,1.025,1,2.20404568365484,0
212,184,1,2,1.025,1,2.26366569274978,0
213,146,1,3,1.075,2,1.65045288365218,1
214,196,1,2,1.025,2,1.38141438184539,1
215,205,1,4,1.5,2,1.45326288003707,1
216,178,1,2,0.99,1,1.26044955455291,0
217,112,1,2,1.025,1,1.28551280910324,0
218,128,1,3,1.05,2,2.20257458365813,1
219,187,1,2,1.025,2,2.08813565273886,1
220,170,1,3,1.025,2,1.64944617090805,1
