PresOrder,TrialNumber,Background,StairNum,BlockNum,PerspNum,CurrSize,Response,ReactionTIme,Stair_Update
1,16,1,2,1,2,0.99,1,1.3262979659994,0
2,68,1,3,1,2,1.5,2,1.3092565199986,1
3,43,1,1,1,1,0.99,1,1.33194530699984,0
4,80,1,4,1,2,0.5,1,1.316211379999,0
5,34,1,2,1,2,1.2,2,1.36051005600166,1
6,60,1,2,1,2,1.1,1,1.45107445999747,0
7,69,1,3,1,1,1.5,2,1.25844104999851,1
8,75,1,4,1,1,0.5,1,1.36102428300364,0
9,15,1,1,1,1,1.2,2,1.25145214900112,1
10,23,1,1,1,1,1.1,2,1.29899907099752,1
11,58,1,2,1,2,1.15,2,1.29742981099844,1
12,4,1,2,1,2,1.125,1,1.31103325099684,0
13,29,1,1,1,1,1.025,1,1.28612985400105,0
14,41,1,1,1,1,1.05,1,1.27744478400564,0
15,5,1,1,1,1,1.075,1,1.38880182200228,0
16,26,1,2,1,2,1.15,1,1.24800205399515,0
17,52,1,2,1,2,1.175,1,1.27151099599723,0
18,38,1,2,1,2,1.25,2,1.27196413600177,1
19,35,1,1,1,1,1.1,2,1.14013875000092,1
20,74,1,4,1,2,0.5,1,1.27431319499738,0
21,25,1,1,1,1,1.075,1,1.31954015699739,0
22,1,1,1,1,1,1.1,2,1.5631782269993,1
23,13,1,1,1,1,1.075,2,1.25636838799983,1
24,78,1,4,1,2,0.5,1,1.31110343599721,0
25,44,1,2,1,2,1.25,2,1.14811576400098,1
26,79,1,4,1,1,0.5,1,1.34853382999427,0
27,56,1,2,1,2,1.175,2,1.31485679699836,1
28,19,1,1,1,1,1.05,2,1.03906483399624,1
29,67,1,3,1,1,1.5,2,1.27162892000342,1
30,64,1,3,1,2,1.5,2,1.30997575599758,1
31,14,1,2,1,2,1.01,1,1.00719113800005,0
32,46,1,2,1,2,1.05,1,1.30781479200232,0
33,3,1,1,1,1,0.9,1,1.28198402399721,0
34,63,1,3,1,1,1.5,2,1.25680584999645,1
35,17,1,1,1,1,0.925,1,1.28868994399818,0
36,54,1,2,1,2,1.25,2,1.2879981340011,1
37,20,1,2,1,2,1.15,2,1.28044213699468,1
38,39,1,1,1,1,1.175,2,1.288507407,1
39,30,1,2,1,2,1.075,1,1.35747228100081,0
40,66,1,3,1,2,1.5,2,1.28954480999528,1
41,12,1,2,1,2,1.175,1,1.35816674099624,0
42,72,1,4,1,2,0.5,1,1.33834218400443,0
43,71,1,4,1,1,0.5,1,1.27809254600288,0
44,49,1,1,1,1,0.99,1,1.28450345099554,0
45,10,1,2,1,2,1.3,2,1.1143503419953,1
46,57,1,1,1,1,1.05,1,1.23282148100407,0
47,27,1,1,1,1,1.075,1,1.26683198099636,0
48,47,1,1,1,1,1.1,2,1.31028994199733,1
49,8,1,2,1,2,1.025,1,1.24144020699896,0
50,31,1,1,1,1,1.075,1,1.24334807899868,0
51,61,1,3,1,1,1.5,2,1.27411286499409,1
52,59,1,1,1,1,1.075,1,1.27421748000052,0
53,73,1,4,1,1,0.5,1,1.27069120200031,0
54,22,1,2,1,2,1.25,2,1.15782641100668,1
55,70,1,3,1,2,1.5,2,1.32928618500591,1
56,45,1,1,1,1,1.075,2,1.26960262899956,1
57,33,1,1,1,1,1.1,2,1.23769181600073,1
58,28,1,2,1,2,1.15,2,1.2780186739983,1
59,32,1,2,1,2,1.15,1,1.33589031500014,0
60,18,1,2,1,2,1.075,1,1.43735120900237,0
61,55,1,1,1,1,1.1,2,1.26996348499961,1
62,24,1,2,1,2,1.2,2,1.47695601799933,1
63,77,1,4,1,1,0.5,1,1.49892998400173,0
64,6,1,2,1,2,1.175,1,1.27210299800208,0
65,76,1,4,1,2,0.5,1,1.30370414199569,0
66,36,1,2,1,2,1.25,2,1.31517988599808,1
67,50,1,2,1,2,1.175,1,1.378219997001,0
68,7,1,1,1,1,1.075,2,1.49271843900351,1
69,21,1,1,1,1,1.05,1,2.48467516300298,0
70,51,1,1,1,1,1.05,1,1.12494919000164,0
71,9,1,1,1,1,1.1,1,1.28300085299998,0
72,53,1,1,1,1,1.1,2,1.28141135899932,1
73,40,1,2,1,2,1.175,1,1.60758802300552,0
74,11,1,1,1,1,1.1,2,1.25694614100212,1
75,42,1,2,1,2,1.175,2,1.27210839500185,1
76,37,1,1,1,1,1.1,2,1.30818285500573,1
77,48,1,2,1,2,1.25,2,1.30015447500045,1
78,65,1,3,1,1,1.5,2,1.24241821000032,1
79,2,1,2,1,2,1.125,2,1.23483944599866,1
80,62,1,3,1,2,1.5,2,1.26088911500119,1
81,146,2,3,2,2,1.5,2,1.02099041699694,1
82,117,2,1,2,1,0.99,2,1.93297309300397,1
83,127,2,1,2,1,0.75,1,1.32085821300279,0
84,118,2,2,2,2,0.99,1,1.27018217900331,0
85,143,2,3,2,1,1.5,2,1.31914561300073,1
86,139,2,1,2,1,0.9,1,1.33334110199939,0
87,158,2,4,2,2,0.5,1,1.30600679799682,0
88,113,2,1,2,1,0.975,1,1.30356319600105,0
89,101,2,1,2,1,1.1,2,1.26063352599886,1
90,123,2,1,2,1,1.01,1,1.26622288399813,0
91,137,2,1,2,1,1.05,1,1.30543280100392,0
92,97,2,1,2,1,1.125,2,1.246926849999,1
93,141,2,3,2,1,1.5,2,1.16078389000177,1
94,132,2,2,2,2,1.2,2,1.25975250100601,1
95,157,2,4,2,1,0.5,1,1.30054080300033,0
96,142,2,3,2,2,1.5,2,1.28715381400252,1
97,126,2,2,2,2,1.1,1,2.10093828800018,0
98,89,2,1,2,1,1.075,2,1.09831749499426,1
99,103,2,1,2,1,1.05,2,1.23178024400113,1
100,102,2,2,2,2,1.15,2,1.25570648499706,1
101,125,2,1,2,1,0.825,1,1.28806361299939,0
102,99,2,1,2,1,1.175,2,1.22217790799914,1
103,129,2,1,2,1,1.025,1,1.263360525998,0
104,111,2,1,2,1,1.025,2,1.25548480600264,1
105,149,2,3,2,1,1.5,2,1.13386299000558,1
106,86,2,2,2,2,1.125,2,1.17612736499723,1
107,100,2,2,2,2,1.1,2,1.25217434099613,1
108,152,2,4,2,2,0.5,1,1.26471923100326,0
109,131,2,1,2,1,0.8,1,1.18528289400274,0
110,124,2,2,2,2,1.025,1,1.33217642099771,0
111,85,2,1,2,1,1.2,2,1.24853746900044,1
112,106,2,2,2,2,1.075,2,1.33651717699831,1
113,88,2,2,2,2,1.05,1,1.30743781799538,0
114,135,2,1,2,1,0.875,1,1.19989310899837,0
115,112,2,2,2,2,1.01,1,1.17158035000466,0
116,136,2,2,2,2,1.075,2,1.26418810300675,1
117,156,2,4,2,2,0.5,1,1.24428605300636,0
118,151,2,4,2,1,0.5,1,1.22873437499948,0
119,154,2,4,2,2,0.5,1,1.19503097499546,0
