PresOrder,TrialNumber,Background,StairNum,BlockNum,PerspNum,CurrSize,Response,ReactionTIme,Stair_Update
1,71,2,4,1,1,0.5,1,1.99679926899989,0
2,24,2,2,1,2,0.99,2,1.36015716499969,1
3,45,2,1,1,1,0.99,2,1.57960104999984,1
4,39,2,1,1,1,0.75,1,1.44595922000008,0
5,57,2,1,1,1,0.9,1,1.32488853999985,0
6,36,2,2,1,2,0.75,1,1.29693196900007,0
7,70,2,3,1,2,1.5,2,1.30127628700029,1
8,23,2,1,1,1,0.975,1,1.32428019500003,0
9,20,2,2,1,2,0.9,1,1.30717748400002,0
10,32,2,2,1,2,0.975,1,1.25700810999933,0
11,76,2,4,1,2,0.5,1,1.28116973600027,0
12,37,2,1,1,1,1.1,2,1.42588615100067,1
13,59,2,1,1,1,1.01,1,1.32261703600034,0
14,30,2,2,1,2,1.1,2,1.25588195199998,1
15,58,2,2,1,2,1.01,2,1.27796800200031,1
16,68,2,3,1,2,1.5,2,1.13347392299966,1
17,44,2,2,1,2,0.975,1,1.25587284199992,0
18,25,2,1,1,1,1.05,1,1.31980462399952,0
19,47,2,1,1,1,1.125,2,1.27566776900039,1
20,28,2,2,1,2,0.99,1,1.31720144500014,0
21,18,2,2,1,2,1.025,2,1.49883552799929,1
22,53,2,1,1,1,1.075,2,1.11639299499984,1
23,41,2,1,1,1,1.05,2,1.25599888899978,1
24,77,2,4,1,1,0.5,1,1.26493746300002,0
25,42,2,2,1,2,1.01,1,1.1193359859999,0
26,74,2,4,1,2,0.5,1,1.2688152110004,0
27,75,2,4,1,1,0.5,1,1.03434943699995,0
28,55,2,1,1,1,0.825,1,1.24308021199977,0
29,11,2,1,1,1,1.175,2,1.2020610239997,1
30,52,2,2,1,2,1.15,2,1.44387289499991,1
31,9,2,1,1,1,1.025,2,1.28517648500019,1
32,43,2,1,1,1,0.85,1,1.00800023200009,0
33,4,2,2,1,2,1.125,2,1.0154335950001,1
34,29,2,1,1,1,0.99,1,1.0103375839999,0
35,10,2,2,1,2,0.925,1,1.46824174499943,0
36,21,2,1,1,1,1.15,2,1.23481636499946,1
37,60,2,2,1,2,1.025,2,1.37083520399938,1
38,31,2,1,1,1,1.01,2,1.24666944700039,1
39,63,2,3,1,1,1.5,2,1.14967425300074,1
40,66,2,3,1,2,1.5,2,1.16140783100036,1
41,26,2,2,1,2,0.99,1,1.22110015399994,0
42,7,2,1,1,1,0.875,1,1.20691591499963,0
43,56,2,2,1,2,1.01,1,1.20881330099928,0
44,5,2,1,1,1,0.95,1,1.13879614199959,0
45,65,2,3,1,1,1.5,2,1.00912969799992,1
46,79,2,4,1,1,0.5,1,1.276297161,0
47,48,2,2,1,2,1.025,1,1.13950285600004,0
48,67,2,3,1,1,1.5,2,1.22349974499957,1
49,6,2,2,1,2,1.15,1,1.15897497300011,0
50,50,2,2,1,2,1.35,2,1.16286839099939,1
51,17,2,1,1,1,1.025,2,1.3178018589997,1
52,22,2,2,1,2,1.35,2,1.1616184200002,1
53,51,2,1,1,1,0.99,1,1.34144712999932,0
54,61,2,3,1,1,1.5,2,1.05171232199973,1
55,13,2,1,1,1,1.025,2,1.26000874800047,1
56,14,2,2,1,2,1.3,2,1.15590531700036,1
57,38,2,2,1,2,1.25,2,1.18417067999962,1
58,54,2,2,1,2,1.2,1,1.1978053339999,0
59,33,2,1,1,1,1.01,1,1.11182801999985,0
60,19,2,1,1,1,1.025,2,1.11686276,1
61,2,2,2,1,2,1.45,2,1.00906358799966,1
62,64,2,3,1,2,1.5,2,1.00691148699934,1
63,12,2,2,1,2,0.75,1,1.0071123179996,0
64,73,2,4,1,1,0.5,1,1.96574384499945,0
65,16,2,2,1,2,1.35,2,1.20117781600038,1
66,62,2,3,1,2,1.5,2,1.15461498000059,1
67,8,2,2,1,2,0.8,1,1.0069453290007,0
68,69,2,3,1,1,1.5,2,1.30156425699988,1
69,80,2,4,1,2,0.5,1,1.01311478099979,0
70,27,2,1,1,1,0.99,1,1.09319849500025,0
71,46,2,2,1,2,1.3,2,1.01129554999989,1
72,1,2,1,1,1,1.025,2,1.29309550000016,1
73,35,2,1,1,1,1.01,2,1.09681791700041,1
74,15,2,1,1,1,0.99,1,1.24087602100008,0
75,72,2,4,1,2,0.5,1,2.60674390500026,0
76,49,2,1,1,1,0.99,1,1.42429683499995,0
77,3,2,1,1,1,1.025,2,1.01961287500035,1
78,40,2,2,1,2,1.2,2,2.3787458529996,1
79,34,2,2,1,2,1.1,2,1.51350005699987,1
80,78,2,4,1,2,0.5,1,1.15036610199968,0
81,101,1,1,2,1,0.99,1,1.32530503700036,0
82,87,1,1,2,1,1.2,2,1.14630061900061,1
83,84,1,2,2,2,0.99,1,1.20509608900011,0
84,113,1,1,2,1,1.1,1,1.16644783799984,0
85,118,1,2,2,2,1.2,2,1.12171886299984,1
86,153,1,4,2,1,0.5,1,1.25414104500032,0
87,150,1,3,2,2,1.5,2,1.01982132000012,1
88,160,1,4,2,2,0.5,1,1.19867875199998,0
89,105,1,1,2,1,1.15,1,1.00696812099977,0
90,151,1,4,2,1,0.5,1,1.30432905599991,0
91,143,1,3,2,1,1.5,2,1.31859707000058,1
92,115,1,1,2,1,1.175,1,1.2752670660002,0
93,155,1,4,2,1,0.5,1,1.04929670599995,0
94,88,1,2,2,2,1.1,1,1.23306173899982,0
95,130,1,2,2,2,1.15,1,1.18560882299971,0
96,123,1,1,2,1,1.25,1,1.00728839200019,0
97,106,1,2,2,2,1.175,1,1.02026405699962,0
98,124,1,2,2,2,1.25,1,1.18111866300023,0
99,83,1,1,2,1,1.35,1,1.37651919400014,0
100,154,1,4,2,2,0.5,1,1.11477459300022,0
101,139,1,1,2,1,1.4,2,1.00697850500001,1
102,146,1,3,2,2,1.5,1,1.19310657900041,0
103,149,1,3,2,1,1.5,2,1.01449569500073,1
104,148,1,3,2,2,1.5,1,1.01325016499959,0
105,157,1,4,2,1,0.5,1,1.07662885899936,0
106,128,1,2,2,2,1.35,2,1.01049258199964,1
107,81,1,1,2,1,1.35,2,1.00903413499964,1
108,85,1,1,2,1,1.05,1,1.06144580900036,0
109,98,1,2,2,2,1.3,1,1.00669416800065,0
110,108,1,2,2,2,1.3,1,1.08798939500048,0
111,92,1,2,2,2,1.35,1,1.02014790199974,0
112,111,1,1,2,1,1.3,1,1.01914400800069,0
113,91,1,1,2,1,1.3,1,1.01936659399962,0
114,96,1,2,2,2,1.4,2,1.06599407200065,1
115,125,1,1,2,1,1.35,2,1.00791634699999,1
116,127,1,1,2,1,1.3,1,1.01349801700053,0
117,141,1,3,2,1,1.5,1,1.01141263599948,0
118,93,1,1,2,1,1.35,2,1.97707276199981,1
119,158,1,4,2,2,0.5,1,1.06651261600018,0
120,134,1,2,2,2,1.3,2,1.00795083399953,1
121,144,1,3,2,2,1.5,2,1.15547789799984,1
122,100,1,2,2,2,0.95,1,1.12738824499957,0
123,95,1,1,2,1,1.35,1,1.11541869200028,0
124,145,1,3,2,1,1.5,2,1.89533759300048,1
125,109,1,1,2,1,1.4,1,1.01962777100016,0
126,126,1,2,2,2,0.99,1,1.1451363289998,0
127,122,1,2,2,2,1.025,1,1.13379922199965,0
128,135,1,1,2,1,1.025,1,1.0551843610001,0
129,129,1,1,2,1,1.05,1,1.01132308499928,0
130,89,1,1,2,1,1.075,1,1.80093206699985,0
131,112,1,2,2,2,1.075,1,1.16896206199999,0
132,110,1,2,2,2,1.45,1,1.10843529900012,0
133,132,1,2,2,2,0.99,1,1.04936807400009,0
134,133,1,1,2,1,1.5,2,1.05591855799958,1
135,103,1,1,2,1,1.5,1,1.61601374200018,0
136,116,1,2,2,2,1.025,1,1.23376622100022,0
137,107,1,1,2,1,1.025,1,1.02649163100068,0
138,142,1,3,2,2,1.5,2,1.00787707899963,1
139,102,1,2,2,2,1.05,1,1.73668147399985,0
140,99,1,1,2,1,1.075,1,1.10025104200031,0
141,136,1,2,2,2,1.5,2,1.01081128700025,1
142,86,1,2,2,2,1.45,2,1.01033769600053,1
143,114,1,2,2,2,1.5,2,1.22154019699974,1
144,104,1,2,2,2,1.4,1,1.00683920699976,0
145,90,1,2,2,2,1.5,1,1.0211928359995,0
146,119,1,1,2,1,1.1,1,1.04803744499986,0
147,117,1,1,2,1,1.5,2,1.01945194000018,1
148,138,1,2,2,2,1.075,1,1.09797614299987,0
149,82,1,2,2,2,1.1,1,1.17525824299992,0
150,97,1,1,2,1,1.5,1,1.17992328800028,0
151,159,1,4,2,1,0.5,1,1.01423780599998,0
152,147,1,3,2,1,1.5,1,1.10075811100069,0
153,140,1,2,2,2,1.15,1,1.01135455799977,0
