PresOrder,TrialNumber,Background,StairNum,CurrSize,Response,ReactionTIme,Stair_Update
1,22,2,1,0.99,1,1.39763170003425,0
2,2,2,2,0.99,1,1.31627399998251,0
3,10,2,1,1.2,2,1.01890789996833,1
4,50,2,2,1.2,2,1.22152210003696,1
5,7,2,1,1.1,2,1.00275869993493,1
6,91,2,4,1.5,2,1.07135600002948,1
7,23,2,2,1.1,2,1.00146029994357,1
8,49,2,1,1.025,1,1.16668850008864,0
9,73,2,1,1.05,2,1.021332000033,1
10,5,2,2,1.025,2,1.19079540006351,1
11,21,2,3,0.99,1,1.1940895000007,0
12,101,2,5,0.5,1,1.06713640002999,0
13,42,2,3,1.2,2,1.00131120008882,1
14,27,2,3,1.1,1,1.07542430004105,0
15,29,2,2,0.975,1,1.27504530001897,0
16,64,2,1,1.01,1,1.00149629998486,0
17,35,2,2,1.01,2,1.18102899997029,1
18,20,2,2,0.975,1,1.10831260005943,0
19,76,2,1,1.05,2,1.00213879998773,1
20,16,2,1,1.025,2,1.08481769997161,1
21,70,2,1,0.99,1,1.08638180000708,0
22,82,2,1,1.01,1,1.07020410010591,0
23,89,2,2,0.99,2,1.00145720003638,1
24,52,2,1,1.025,2,1.54462530009914,1
25,96,2,4,1.5,2,1.00132489996031,1
26,25,2,1,1.01,1,1.00199390004855,0
27,77,2,2,0.95,1,1.00113210000563,0
28,11,2,2,0.975,1,1.03477899997961,0
29,12,2,3,1.15,2,1.05207530001644,1
30,106,2,5,0.5,1,1.00121670006774,0
31,41,2,2,1.01,2,1.00141230004374,1
32,63,2,3,1.125,2,1.00139520002995,1
33,69,2,3,1.1,2,1.00130120001268,1
34,74,2,2,0.99,1,1.00123309995979,0
35,33,2,3,1.025,1,1.20489299995825,0
36,51,2,3,1.075,2,1.00120200007223,1
37,13,2,1,1.025,1,1.55509829998482,0
38,44,2,2,0.99,1,1.24462459993083,0
39,93,2,4,1.5,2,1.00131119997241,1
40,26,2,2,0.99,2,1.02134289999958,1
41,46,2,1,1.05,2,1.17179649998434,1
42,65,2,2,1.01,1,1.13865079998504,0
43,105,2,5,0.5,1,1.12548080005217,0
44,32,2,2,1.1,2,1.01140710001346,1
45,57,2,3,1.05,2,1.12152070004959,1
46,71,2,2,1.075,2,1.00135059992317,1
47,54,2,3,1.01,1,1.39827879995573,0
48,109,2,5,0.5,1,1.08177920000162,0
49,72,2,3,1.01,2,1.00586549995933,1
50,61,2,1,1.05,2,1.10854469996411,1
51,79,2,1,1.01,2,1.05248980002943,1
52,24,2,3,0.8,1,1.00649529998191,0
53,28,2,1,0.95,2,1.11202419991605,1
54,47,2,2,0.925,2,1.11515249998774,1
55,55,2,1,0.8,1,1.05804880009964,0
56,88,2,1,0.825,1,1.05314260011073,0
57,19,2,1,0.85,1,1.08898740005679,0
58,14,2,2,0.75,1,1.00127680005971,0
59,3,2,3,0.825,1,1.0012177999597,0
60,40,2,1,0.9,1,1.19030400004704,0
61,78,2,3,0.85,1,1.00114659999963,0
62,86,2,2,0.8,1,1.0446356999455,0
63,1,2,1,1.1,2,1.00736299995333,1
64,66,2,3,0.9,2,1.10599230008665,1
65,67,2,1,0.99,2,1.04481750004925,1
66,90,2,3,0.65,1,1.00140250008553,0
67,87,2,3,0.7,1,1.00122570001986,0
68,39,2,3,1.3,2,1.00124520005193,1
69,9,2,3,0.75,1,1.00131309998687,0
70,6,2,3,1.25,2,1.38725669996347,1
71,94,2,4,1.5,2,1.00238039996475,1
72,17,2,2,0.825,1,1.00118569994811,0
73,58,2,1,0.8,1,1.08148769999389,0
74,95,2,4,1.5,2,1.00139979994856,1
75,48,2,3,0.9,1,1.06037349998951,0
76,81,2,3,1.025,2,1.08229110005777,1
77,98,2,4,1.5,2,1.11069979995955,1
78,31,2,1,0.825,1,1.00165270001162,0
79,99,2,4,1.5,2,1.0011864999542,1
80,34,2,1,1.15,2,1.04762440000195,1
81,75,2,3,0.85,1,1.00115709996317,0
82,36,2,3,0.95,1,1.05655119998846,0
83,97,2,4,1.5,2,1.02552100003231,1
84,108,2,5,0.5,1,1.17618840001523,0
85,37,2,1,0.925,2,1.18435540003702,1
86,62,2,2,1.15,2,1.09295029996429,1
87,45,2,3,0.975,2,1.19002970005386,1
88,4,2,1,0.75,1,1.09603570005856,0
89,60,2,3,1.2,2,1.04613250005059,1
90,83,2,2,0.9,1,1.06323369999882,0
91,8,2,2,1.025,2,1.08181770006195,1
92,102,2,5,0.5,1,1.04696890001651,0
93,103,2,5,0.5,1,1.10078380000778,0
94,56,2,2,0.975,1,1.53965090005659,0
95,100,2,4,1.5,2,1.09194150008261,1
96,68,2,2,1.01,2,1.00115040002856,1
