PresOrder,TrialNumber,Background,StairNum,CurrSize,Response,ReactionTIme,Stair_Update
155,158,2,3,0.99,1,0.557179066733966,0
156,159,2,1,0.8,1,0.582370381599617,0
157,168,2,1,0.825,1,0.558056734379875,0
158,155,2,3,1.01,2,0.550843705214902,1
159,193,2,2,0.95,1,0.534463307258875,0
160,210,2,4,1.5,2,0.574437424989242,1
161,142,2,2,1.15,2,0.556138976432862,1
162,119,2,3,0.99,1,0.598817211884807,0
163,164,2,3,1.01,2,0.556809738101492,1
164,181,2,2,0.99,1,0.614906712328434,0
165,204,2,4,1.5,2,0.500864351914629,1
166,208,2,4,1.5,2,0.516333719733439,1
167,198,2,1,0.875,1,0.619152235682009,0
168,117,2,1,0.9,1,0.484959515787295,0
169,190,2,2,1.05,2,0.501536869503752,1
170,200,2,3,0.99,1,0.596965008307052,0
171,171,2,1,1.01,2,0.520348339528368,1
172,135,2,1,1.175,2,0.469877035807031,1
173,196,2,2,0.95,1,0.518405413386176,0
174,214,2,5,0.5,1,0.517785280761473,0
175,141,2,1,0.85,1,0.517258797235286,0
176,209,2,4,1.5,2,0.524330767445576,1
177,121,2,2,1.125,1,0.459007009342372,0
178,207,2,4,1.5,2,0.47078338348922,1
179,123,2,1,0.95,1,0.533094274498922,0
180,169,2,2,1.25,2,0.45888087571268,1
181,174,2,1,0.975,1,0.510948311258062,0
182,195,2,1,1.01,2,0.578663633216365,1
183,215,2,5,0.5,1,0.398785956498273,0
184,170,2,3,1.01,2,0.594224308906291,1
185,184,2,2,1.25,2,0.519304737385937,1
186,178,2,2,0.9,1,0.502785621702628,0
187,118,2,2,1.175,2,0.46276760595731,1
188,131,2,3,0.99,1,0.412818688614038,0
189,157,2,2,1.1,2,0.414113972708947,1
190,189,2,1,1.05,2,0.750323601533637,1
191,150,2,1,0.975,1,0.534611097242646,0
192,138,2,1,1.01,2,0.621376694426885,1
193,148,2,2,1.075,2,0.502996039521122,1
194,212,2,5,0.5,1,0.454663739742159,0
195,129,2,1,0.99,2,0.441990090169384,1
196,124,2,2,1.025,2,0.438953225494402,1
197,211,2,5,0.5,1,0.45468159160157,0
198,122,2,3,1.01,2,0.517324058950976,1
199,203,2,4,1.5,2,0.468998490200988,1
200,133,2,2,0.925,1,0.470723682188918,0
201,172,2,2,0.95,1,0.502283428411488,0
202,160,2,2,1.01,2,0.565641140751381,1
203,147,2,1,0.975,2,0.555627710885346,1
204,185,2,3,0.99,1,0.454586186582333,0
205,180,2,1,0.925,1,0.446805702410643,0
206,125,2,3,1.01,2,0.499206470216222,1
207,128,2,3,0.99,1,0.434516014142218,0
208,154,2,2,0.925,1,0.444922184915413,0
209,183,2,1,0.95,1,0.462702636895301,0
210,161,2,3,1.01,1,0.501932536945333,0
211,217,2,5,0.5,1,0.405760180461812,0
212,143,2,3,1.01,2,0.473984134086777,1
213,120,2,1,0.95,1,0.414900625137079,0
214,201,2,4,1.5,2,0.399095876483898,1
215,130,2,2,0.95,1,0.408854112556355,0
216,111,2,1,1.01,1,0.494269406800186,0
217,156,2,1,1.05,2,0.580095586464267,1
218,186,2,1,1.05,2,0.502140320882745,1
219,194,2,3,1.01,1,0.477672152650371,0
220,116,2,3,1.01,2,0.654370735124871,1
