block	time	key
0	1.39608716965	left
0	8.56878900528	right
0	17.2428650856	left
0	23.5989949703	right
0	34.6080160141	left
0	43.9491841793	right
0	54.524862051	left
0	66.4688620567	right
0	72.5416259766	left
0	74.9100580215	right
0	80.2650430202	left
0	81.9661140442	right
0	83.968116045	left
0	86.6035289764	right
0	88.5546569824	left
0	90.0732159615	right
0	99.4642059803	left
0	104.652186155	right
0	108.939406157	left
0	111.842359066	right
0	119.198004007	left
1	0.90788602829	left
1	11.1993260384	right
1	19.3236529827	left
1	23.9602191448	right
1	33.3356611729	left
1	43.9108910561	right
1	60.4085531235	left
1	74.2711570263	right
1	112.320114136	left
2	0.986789941788	right
2	15.6332759857	left
2	30.8290641308	right
2	45.5593519211	left
2	62.6738181114	right
2	79.1378741264	left
2	100.239118099	right
