block	time	key
0	1.22933602333	right
0	6.38436293602	left
0	16.0919339657	right
0	22.9139640331	left
0	28.1517498493	right
0	30.570376873	left
0	32.4056990147	right
0	34.4408988953	left
0	35.9420959949	right
0	38.1102399826	left
0	40.2119548321	right
0	42.0636270046	left
0	44.1157360077	right
0	45.9171738625	left
0	48.3859298229	right
0	50.0210819244	left
0	52.0063188076	right
0	53.8908958435	left
0	56.3599359989	right
0	58.2441148758	left
0	60.1622810364	right
0	62.1305370331	left
0	63.9321968555	right
0	67.2857999802	right
0	70.0539288521	left
0	72.0557258129	right
0	74.0571558475	left
0	76.5263478756	right
0	78.2107439041	left
0	79.9955058098	right
0	81.9808628559	left
0	83.9490909576	right
0	85.9017388821	left
0	88.0699648857	right
0	89.8872849941	left
0	91.8897869587	right
0	93.9415318966	left
0	96.0432658195	right
0	97.9112448692	left
0	100.162824869	left
0	100.312976837	right
0	103.91671896	left
0	106.285173893	left
0	107.920243979	right
0	110.004823923	left
0	111.906576872	right
0	113.941236019	left
0	115.960148811	right
0	117.911316872	left
1	1.44592094421	left
1	6.43392491341	right
1	8.38576102257	left
1	10.2699458599	right
1	12.3050060272	left
1	14.4068849087	right
1	16.2586789131	left
1	18.3273868561	right
1	20.1451230049	left
1	22.8481960297	right
1	24.2984399796	left
1	26.5678708553	right
1	28.2025339603	left
1	30.203578949	right
1	32.1385788918	left
1	34.3235509396	right
1	36.1762030125	left
1	38.1771888733	right
1	40.1121418476	left
1	42.4315700531	right
1	44.315212965	left
1	46.2671239376	right
1	48.152009964	left
1	50.1209309101	right
1	52.155477047	left
1	54.1739509106	right
1	56.1589610577	left
1	58.1439568996	right
1	60.1290810108	left
1	62.0646710396	right
1	64.1659629345	left
1	66.1173028946	right
1	67.9688060284	left
1	70.2213959694	right
1	72.2401120663	left
1	74.2076220512	right
1	76.0090639591	left
1	78.1117699146	right
1	80.0800569057	left
1	82.148597002	right
1	84.065928936	left
1	85.75075984	right
1	88.1194880009	left
1	90.154435873	right
1	92.1062040329	left
1	94.2752950191	right
1	96.0935599804	left
1	98.1780259609	right
1	100.112791061	left
1	102.115288973	right
1	104.116801977	left
1	106.068932056	right
1	108.136996984	left
1	110.054517031	right
1	112.023211956	left
1	113.974653959	right
1	116.093363047	left
1	118.078179836	right
2	2.02906107903	left
2	4.63173103333	right
2	8.36723709106	left
2	12.9050021172	right
2	15.641171217	left
2	18.3425271511	right
2	23.1632061005	left
2	26.6493041515	right
2	30.1700441837	left
2	32.3377330303	right
2	34.3566601276	left
2	34.5733931065	left
2	36.0913770199	right
2	38.2923710346	left
2	41.2120699883	right
2	43.3642761707	left
2	45.4496421814	left
2	47.3835811615	right
2	50.1867461205	right
2	53.4555251598	left
2	55.3741261959	right
2	57.3263361454	left
2	59.3938372135	right
2	61.1964051723	left
2	62.8976790905	right
2	64.865252018	left
2	66.2834661007	right
2	68.5850632191	left
2	70.8202271461	right
2	72.9718601704	left
2	75.0246431828	right
2	76.975466013	left
2	79.2611060143	right
2	81.1457121372	left
2	82.9811890125	right
2	85.1833980083	left
2	87.1515071392	right
2	89.0360631943	left
2	90.9374639988	right
2	93.0730090141	left
2	94.925027132	right
2	97.0767412186	left
2	99.0276021957	right
2	100.745584011	left
2	102.747964144	right
2	104.832445145	left
2	107.017515182	right
2	108.885913134	left
2	110.954873085	right
2	113.039323092	left
2	115.041037083	right
2	116.859782219	left
2	118.894912004	right
