block	time	key
0	1.04995107651	left
0	5.18741512299	right
0	9.17406105995	left
0	14.4114201069	right
0	23.0689280033	left
0	32.8449671268	right
0	43.9875199795	left
0	54.0968220234	right
0	65.6561961174	left
0	74.3979101181	right
0	88.0933489799	left
0	97.2672879696	right
0	106.909348965	left
0	117.201573133	right
1	1.69779586792	left
1	11.5899808407	right
1	18.0626728535	left
1	24.4341888428	right
1	29.0389590263	left
1	47.0549900532	left
1	55.2947778702	right
1	61.9005949497	left
1	72.0760388374	right
1	81.6686270237	left
1	89.2919518948	right
1	98.4166150093	left
1	106.740262985	left
1	108.325419903	right
1	118.099637032	left
2	2.93427801132	left
2	7.58837795258	right
2	16.0622630119	left
2	26.1711268425	right
2	32.6266548634	left
2	41.4679839611	right
2	51.9274039268	left
2	64.5552208424	left
2	71.9282898903	right
2	81.2520568371	left
2	89.310259819	right
2	103.922585011	left
2	108.509469986	right
