block	time	key
0	1.2685790062	left
0	4.78849196434	right
0	6.82291388512	left
0	9.49190211296	right
0	10.7436189651	left
0	12.2613749504	right
0	15.0130679607	left
0	17.315871954	right
0	20.3681230545	right
0	28.3256080151	left
0	37.2169709206	right
0	43.6886711121	left
0	47.9765651226	right
0	55.6491661072	left
0	69.812171936	right
0	74.6330039501	right
0	80.1209890842	right
0	111.665842056	left
1	2.41999602318	left
1	20.1183271408	right
1	41.3044099808	right
1	43.1558001041	left
1	55.0326089859	right
1	58.4189529419	left
1	60.1366651058	right
1	71.4801340103	left
1	75.8340871334	left
1	83.457447052	right
1	97.2364320755	right
1	102.841860056	left
1	108.546003103	left
1	112.667309999	left
1	115.535993099	left
1	117.453741074	right
2	1.02572703362	right
2	6.23018503189	left
2	8.41557097435	left
2	18.7248959541	right
2	33.0201900005	right
2	36.4400629997	left
2	44.6803839207	left
2	47.5833399296	left
2	53.5717270374	right
2	55.0898590088	left
2	58.2932758331	right
2	60.1774978638	left
2	62.3961219788	left
2	64.2145650387	right
2	74.7577118874	right
2	78.1097979546	left
2	83.5144100189	right
2	95.1925449371	right
2	108.503190041	right
2	110.004340887	right
