block	time	key
0	1.65979909897	left
0	4.21260595322	right
0	9.18329501152	left
0	17.4902698994	right
0	35.8399920464	left
0	48.1511929035	right
0	65.5162398815	left
0	76.7768740654	right
0	84.1995608807	left
0	92.7573969364	right
0	94.759458065	left
0	96.1939809322	right
0	97.5286250114	left
0	98.7800559998	right
0	100.030446053	left
0	101.348913908	right
0	102.566487074	left
0	104.567686081	right
0	106.152396917	left
0	107.75425005	right
0	111.123281002	left
0	113.092246056	right
0	114.359777927	left
0	115.911998034	right
0	117.37907505	left
0	118.730309963	right
1	2.92363810539	left
1	4.72523117065	right
1	6.27561497688	left
1	7.59433317184	right
1	10.0965240002	left
1	11.6980500221	right
1	12.9654490948	left
1	14.9668681622	right
1	16.2512309551	left
1	17.8202700615	right
1	19.2383379936	left
1	20.2549171448	right
1	21.3901090622	left
1	22.60780406	right
1	23.7421050072	left
1	24.7764251232	right
1	25.8268451691	left
1	27.0783650875	right
1	28.3294489384	left
1	29.5465791225	right
1	30.5479040146	left
1	31.6984040737	right
1	32.7328541279	left
1	34.5676579475	right
1	36.1521420479	left
1	37.6376941204	right
1	39.0890331268	left
1	40.506054163	right
1	41.840829134	left
1	43.9768490791	right
1	45.8274190426	left
1	47.0787630081	right
1	48.6307120323	left
1	50.0323140621	right
1	51.3994090557	left
1	52.7175071239	right
1	54.001513958	left
1	55.7038400173	right
1	56.8876559734	left
1	58.1052770615	right
1	62.9103200436	left
1	68.2308931351	right
1	70.7667520046	left
1	74.7875881195	right
1	77.1058270931	left
1	78.6240210533	right
1	80.12490201	left
1	81.9270410538	right
1	83.9783811569	left
1	86.0964810848	right
1	90.5672941208	left
1	92.7369110584	right
1	95.6887979507	left
1	98.2578110695	right
1	101.227317095	left
1	103.295835972	right
1	106.18204999	left
1	108.517440081	right
1	110.452430964	left
1	114.221824169	right
1	116.223112106	left
1	117.575525999	right
1	118.859236956	left
1	119.994373083	right
2	1.11065793037	right
2	2.67928099632	left
2	6.04909014702	right
2	8.0840420723	left
2	9.68527007103	right
2	11.2865569592	left
2	12.8716249466	right
2	15.4733231068	left
2	17.0087110996	right
2	18.4261660576	left
2	19.8110880852	right
2	21.1624281406	left
2	22.4805970192	right
2	23.8983371258	left
2	25.2662980556	right
2	26.4833109379	left
2	27.6007900238	right
2	28.8519570827	left
2	30.0368790627	right
2	31.387663126	left
2	32.8387701511	right
2	34.4409029484	left
2	36.0916891098	right
2	38.4605650902	left
2	40.579157114	right
2	42.7145929337	left
2	44.2656619549	right
2	45.7173500061	left
2	47.0682439804	right
2	48.4199259281	left
2	50.204169035	right
2	51.8399250507	left
2	53.4571540356	left
2	54.7916679382	right
2	56.4605140686	left
2	57.8275399208	right
2	59.1796319485	left
2	61.0814299583	right
2	63.8003120422	left
2	65.4348080158	right
2	67.2528219223	left
2	69.1879179478	right
2	71.0229711533	left
2	73.4914021492	right
2	75.3436570168	left
2	76.9946680069	right
2	78.5458679199	left
2	79.9140589237	right
2	85.5030090809	left
2	88.0886759758	right
2	90.7905230522	left
2	93.3933570385	right
2	95.361410141	left
2	97.3464009762	right
2	99.1978480816	left
2	101.233868122	right
2	103.201522112	left
2	105.620825052	right
2	108.523234129	left
2	111.592570066	right
2	114.329003096	left
2	116.763416052	right
2	119.883537054	left
