block	time	key
0	1.83327198029	right
0	9.50777196884	left
0	13.9781558514	left
0	17.313395977	right
0	23.802448988	left
0	27.7563710213	left
0	29.0904550552	right
0	37.5983259678	left
0	43.7207989693	right
0	44.6538438797	left
0	47.2060668468	right
0	49.0074658394	left
0	56.447685957	right
0	70.877081871	left
0	80.168489933	right
0	87.5416588783	left
0	96.2826690674	right
0	110.361474991	left
0	116.399363995	right
0	118.851989985	left
1	1.25326108932	left
1	13.8806779385	right
1	28.4602298737	left
1	35.5494689941	right
1	50.0121519566	left
1	67.9109389782	right
1	77.1523249149	left
1	78.5201609135	right
1	92.1158940792	left
1	104.442977905	left
1	108.563060045	right
1	117.654175997	left
2	1.15589809418	right
2	8.09549593925	left
2	17.969673872	right
2	27.2612380981	left
2	38.2881748676	right
2	46.3282909393	left
2	54.1519479752	right
2	61.6245720387	right
2	71.9168820381	right
2	75.7202999592	left
2	83.6768019199	right
2	90.1831300259	left
2	96.4388430119	left
2	114.786990881	left
2	118.640594959	right
