block	time	key
0	2.56539011002	left
0	4.98348689079	right
0	7.51935601234	left
0	9.4372010231	right
0	10.9396140575	left
0	13.6073510647	left
0	15.8761930466	right
0	23.3826200962	left
0	32.6243960857	right
0	36.3099648952	left
0	41.0151360035	right
0	51.4734890461	left
0	58.1623730659	right
0	69.504586935	left
0	73.9752390385	right
0	78.9626328945	left
0	82.650151968	right
0	87.9873650074	left
0	95.4936239719	right
0	115.910861015	left
1	9.51365208626	left
1	15.4060881138	right
1	20.0434651375	left
1	25.7611300945	right
1	30.7189390659	left
1	32.437210083	right
1	41.1612679958	left
1	52.016176939	right
1	54.2054641247	left
1	55.6235771179	right
1	62.1249921322	left
1	66.8995139599	right
1	68.4137339592	left
1	70.6368920803	right
1	73.6397199631	left
1	78.6726100445	right
1	85.9659581184	left
1	88.663818121	right
2	1.9927880764	right
2	38.8579730988	left
2	70.2670800686	right
2	111.81912303	left
