block	time	key
0	2.24555897713	left
0	3.96430897713	right
0	5.63194799423	left
0	6.90019893646	right
0	8.65117907524	left
0	13.6054999828	right
0	14.6897909641	left
0	15.7745859623	right
0	17.4420800209	left
0	19.9282050133	right
0	21.8131439686	left
0	25.0825669765	right
0	26.3166811466	left
0	27.5681610107	right
0	29.8194320202	left
0	33.723441124	right
0	35.4415040016	left
0	41.4132189751	right
0	42.6470589638	left
0	46.7824821472	right
0	48.1838850975	left
0	50.2520210743	right
0	51.4031610489	left
0	55.4901630878	right
0	56.1239290237	left
0	61.2123310566	right
0	62.363104105	left
0	69.1696469784	right
0	71.4549660683	left
0	72.6554160118	right
0	74.4231050014	left
0	78.8442311287	right
0	79.7114620209	left
0	81.9468750954	right
0	83.0648231506	left
0	88.6702849865	right
0	90.8381371498	left
0	97.0608379841	right
0	98.711796999	left
0	100.646646976	right
0	102.765329123	left
0	107.336334944	right
0	111.523095131	left
0	117.195225	right
1	1.19555807114	left
1	4.21496605873	right
1	5.1152369976	left
1	12.2055110931	right
1	13.7067029476	left
1	17.0428140163	right
1	19.5449209213	left
1	20.5129470825	right
1	20.7125809193	right
1	22.5479478836	left
1	24.1494009495	right
1	27.5357840061	left
1	31.6388449669	right
1	33.4068040848	left
1	36.5097699165	right
1	39.2958989143	left
1	40.596873045	right
1	42.4821300507	left
1	44.050673008	right
1	49.7556669712	left
1	54.2593960762	right
1	57.6783320904	left
1	61.0486049652	right
1	70.2904880047	left
2	1.02796006203	left
2	16.2423191071	right
