block	time	key
0	2.20662784576	left
0	4.95792794228	right
0	7.24403500557	left
0	9.77911877632	right
0	13.3158028126	left
0	19.7544648647	right
0	22.5745179653	left
0	25.0925359726	right
0	28.2287847996	left
0	31.9485578537	right
0	38.7890520096	left
0	46.0444149971	right
0	54.7687659264	left
0	64.3279018402	right
0	70.2665557861	left
0	86.7977209091	right
0	93.0525729656	left
0	96.3052089214	right
0	101.043628931	left
0	101.96103096	right
0	103.061939001	left
0	104.463029861	right
0	105.647778988	left
1	2.16898393631	left
1	6.90644192696	right
1	9.72588706017	left
1	15.9649209976	right
1	24.3549389839	left
1	28.442483902	right
1	29.7595779896	left
1	31.1942799091	right
1	32.295664072	left
1	55.0323879719	right
1	73.3817310333	left
1	94.8176419735	right
1	101.974061012	left
1	107.144846916	right
2	1.63763594627	left
2	11.3293089867	right
2	22.1557838917	left
2	51.6322360039	right
2	77.2874379158	left
2	88.9817068577	right
2	102.99353385	left
2	111.434509039	right
