block	time	key
0	1.6706571579	right
0	4.50680398941	left
0	13.4139261246	right
0	17.9844219685	left
0	19.9693660736	right
0	21.3042550087	left
0	22.3043739796	right
0	23.6391141415	left
0	25.4742100239	left
0	26.6754310131	right
0	28.1760210991	left
0	31.9636590481	right
0	38.5350391865	left
0	44.6065042019	left
0	45.6915030479	right
0	46.825345993	left
0	48.0595979691	right
0	49.078109026	left
0	49.8780930042	right
0	51.1454281807	left
0	52.6468851566	right
0	54.0654640198	left
0	56.4664261341	right
0	57.6683790684	left
0	59.1690981388	right
0	61.8390619755	left
0	62.4559361935	right
0	65.6079230309	left
0	68.8103621006	right
0	69.6110851765	left
0	71.6461730003	right
0	72.4137430191	left
0	73.5814430714	right
0	74.3987810612	left
0	75.9498801231	right
0	77.4856431484	left
0	79.9370009899	right
0	82.3726961613	left
0	83.5396621227	right
0	85.0917241573	left
0	88.7784051895	right
0	91.5131909847	right
0	92.6147770882	left
0	94.1652400494	right
0	96.017291069	right
0	97.7188811302	right
0	99.7867331505	left
0	101.889122009	right
0	107.043241024	left
0	117.08495903	left
0	118.436702013	right
0	119.07071805	left
0	120.037290096	right
1	1.13509082794	right
1	4.13725590706	left
1	5.07110095024	right
1	5.9050719738	left
1	6.47230696678	right
1	7.37292003632	left
1	10.6100928783	right
1	11.4604380131	left
1	12.4107470512	right
1	14.7960410118	left
1	16.6148869991	right
1	17.6821429729	left
1	22.6693649292	right
1	25.4391770363	left
1	26.8403298855	right
1	27.3899290562	left
1	28.0070569515	right
1	28.8422448635	left
1	30.760477066	right
1	35.6971058846	left
1	44.1383190155	right
1	44.8388600349	left
1	48.4082798958	right
1	50.3272600174	left
1	51.9610829353	right
1	52.5452129841	left
1	54.4469149113	right
1	55.9644370079	left
1	56.5645928383	right
1	60.3514199257	left
1	60.9688749313	right
1	61.8864619732	left
1	64.3047909737	right
1	66.106703043	left
1	68.0914239883	right
1	69.2764549255	left
1	69.9601209164	right
1	72.6791598797	left
1	75.6819028854	right
1	77.5832769871	left
1	79.6011350155	right
1	80.5686619282	left
1	83.9050309658	right
1	84.8555779457	left
1	87.9084289074	right
1	88.6263659	left
1	90.4101910591	right
1	92.6955678463	left
1	94.38022089	left
1	96.4992098808	right
1	99.6514558792	left
1	101.503834963	right
1	104.855865002	right
1	106.724436998	left
1	108.325170994	right
1	109.226305962	left
1	109.75998497	right
1	111.328062057	left
1	112.22860384	right
1	118.016819	left
2	0.921481847763	left
2	3.35756993294	right
2	14.4677598476	left
2	25.909542799	right
2	33.5502479076	left
2	42.2570400238	right
2	51.865803957	left
2	61.0226969719	right
2	66.4614658356	left
2	69.1627218723	right
2	80.8229298592	left
2	95.1852049828	right
2	100.689762831	left
2	107.962621927	right
